name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,12737,31.08,13.53,32.22,17.73,31.62,89
80%+GM,674,36.98,11.44,37.98,13.11,38.42,80
10%+WM,10135,29.44,12.66,29.86,18.03,29.49,88
90%+WM,1714,19.30,7.90,18.46,10.26,18.46,69
gmmask_pure_cort,394,36.57,13.31,37.24,16.79,38.37,85
wmmask_pure_cereb,1398,18.84,7.89,17.76,9.75,17.85,69
Right_Cerebral_White_Matter_80%+,926,18.42,8.23,16.96,10.18,17.08,71
Left_Cerebral_White_Matter_80%+,958,22.55,10.22,20.98,13.44,21.28,81
Right Caudate,170,18.38,8.26,17.40,11.24,18.47,74
Right Cerebellum,520,28.61,12.04,30.71,18.06,29.96,88
Right Frontal Lobe,2288,27.47,13.46,28.98,18.13,27.76,87
Right Insula,132,25.48,7.64,25.19,8.97,26.14,58
Right Occipital Lobe,728,34.27,12.24,35.28,16.09,31.94,92
Right Parietal Lobe,1704,31.85,12.14,32.54,16.35,29.92,91
Right Putamen,88,24.44,5.49,23.69,7.95,24.92,16
Right Temporal Lobe,1231,23.55,14.01,23.32,21.44,23.35,88
Right Thalamus,158,25.21,8.45,23.63,13.05,24.85,74
Left Caudate,187,19.37,10.07,19.53,15.54,18.87,83
Left Cerebellum,539,30.22,12.64,32.53,18.56,32.11,89
Left Frontal Lobe,2143,30.76,15.62,32.55,20.12,31.25,89
Left Insula,134,33.76,7.03,34.04,8.07,33.86,54
Left Occipital Lobe,932,36.03,13.79,37.96,18.36,33.59,94
Left Parietal Lobe,1393,33.69,13.59,34.96,18.74,32.13,92
Left Putamen,104,26.66,5.50,26.04,7.28,27.11,20
Left Temporal Lobe,1201,25.91,15.48,26.54,23.66,25.49,91
Left Thalamus,135,26.43,9.23,27.51,15.19,26.40,79
RICA,3139,31.15,12.02,32.06,14.88,32.41,82
LICA,2988,34.37,13.49,35.75,16.65,35.44,86
VBA,1101,36.55,10.91,37.05,12.17,36.00,87
Frontal Pole,515,24.48,17.67,24.39,21.41,22.31,78
Insular Cortex,50,28.32,5.96,27.98,10.59,29.18,33
Superior Frontal Gyrus,8,,,,,,
Middle Frontal Gyrus,43,44.26,7.22,44.03,8.60,43.92,52
"Inferior Frontal Gyrus, pars triangularis",7,,,,,,
"Inferior Frontal Gyrus, pars opercularis",11,31.32,8.83,35.07,16.78,33.94,58
Precentral Gyrus,68,39.39,7.29,38.84,8.62,39.56,66
Temporal Pole,124,23.01,11.96,23.81,14.97,21.75,55
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",9,,,,,,
"Middle Temporal Gyrus, anterior division",5,,,,,,
"Middle Temporal Gyrus, posterior division",44,40.17,16.83,40.86,23.88,43.59,85
"Middle Temporal Gyrus, temporooccipital part",33,37.17,13.28,40.43,17.03,34.56,93
"Inferior Temporal Gyrus, anterior division",2,,,,,,
"Inferior Temporal Gyrus, posterior division",4,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",4,,,,,,
Postcentral Gyrus,100,34.87,6.56,35.60,7.50,34.61,65
Superior Parietal Lobule,18,34.47,5.85,35.29,7.53,34.23,58
"Supramarginal Gyrus, anterior division",19,40.65,9.58,39.44,12.28,39.33,80
"Supramarginal Gyrus, posterior division",16,46.60,8.25,49.71,9.18,44.33,82
Angular Gyrus,38,37.27,8.86,38.15,7.21,36.47,84
"Lateral Occipital Cortex, superior division",217,39.25,10.23,40.10,11.39,38.70,86
"Lateral Occipital Cortex, inferior division",69,34.12,14.99,35.88,19.68,32.21,94
Intracalcarine Cortex,8,,,,,,
Frontal Medial Cortex,32,15.25,20.88,9.30,16.03,8.12,40
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),27,40.85,6.96,41.28,8.44,40.77,69
Subcallosal Cortex,37,24.92,12.39,29.16,20.49,23.43,86
Paracingulate Gyrus,70,37.63,7.30,37.32,11.28,38.18,66
"Cingulate Gyrus, anterior division",84,37.16,6.33,37.97,10.65,37.41,57
"Cingulate Gyrus, posterior division",55,51.11,6.70,51.79,9.53,50.92,59
Precuneous Cortex,123,43.09,8.29,42.81,10.25,42.45,77
Cuneal Cortex,11,44.87,4.01,43.63,6.11,44.82,11
Frontal Orbital Cortex,57,31.45,17.44,29.17,20.31,26.48,41
"Parahippocampal Gyrus, anterior division",13,26.56,8.46,27.84,10.16,26.80,12
"Parahippocampal Gyrus, posterior division",4,,,,,,
Lingual Gyrus,66,36.75,6.97,36.75,10.17,36.02,66
"Temporal Fusiform Cortex, anterior division",2,,,,,,
"Temporal Fusiform Cortex, posterior division",20,17.45,9.32,15.09,15.82,17.35,82
Temporal Occipital Fusiform Cortex,28,35.00,7.07,35.82,9.46,33.89,73
Occipital Fusiform Gyrus,7,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,26,40.86,7.72,38.60,6.61,41.71,67
Parietal Operculum Cortex,6,,,,,,
Planum Polare,1,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,119,45.94,8.37,45.59,11.41,44.97,80
Left Cerebral White Matter,2115,27.13,12.23,25.99,16.89,26.10,88
Left Cerebral Cortex,3288,36.13,13.59,37.52,15.54,36.84,88
Left Lateral Ventricle,116,13.65,10.47,10.79,13.11,12.54,88
Left Thalamus,50,27.94,10.00,30.06,15.34,27.51,83
Left Caudate,28,23.27,10.61,24.35,20.05,25.03,81
Left Putamen,29,27.89,5.40,27.80,7.11,28.47,23
Left Pallidum,7,,,,,,
Brain-Stem,191,19.48,8.66,20.27,12.99,21.46,58
Left Hippocampus,25,28.92,6.95,29.13,10.65,28.34,64
Left Amygdala,11,27.27,3.09,28.24,3.28,26.88,0
Left Accumbens,0,,,,,,
Right Cerebral White Matter,2098,24.14,11.23,22.79,15.43,22.98,86
Right Cerebral Cortex,3389,32.95,12.23,34.01,14.91,34.18,84
Right Lateral Ventricle,86,13.93,10.91,10.92,12.96,12.74,88
Right Thalamus,55,30.17,7.83,31.08,14.13,29.59,69
