name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,7580,15.35,7.545,13.92,10.23,15.27,42
10%+WM,10119,16.33,8.179,14.83,10.96,16.05,66
80%+GM,152,17.56,6.146,17.85,8.142,17.58,0
90%+WM,2105,18.45,8.893,16.72,10.92,16.46,85
Right_Cerebral_White_Matter_80%+,984,14.59,6.212,14.11,7.419,13.65,60
Left_Cerebral_White_Matter_80%+,1018,15.33,6.426,14.56,7.916,13.97,68
Right Caudate,79,21.34,5.775,21.12,7.079,20.95,7
Right Cerebellum,279,25.4,5.803,24.1,7.174,26.24,31
Right Frontal Lobe,1615,15.63,6.976,14.53,9.192,15.72,41
Right Insula,172,17.3,4.431,16.7,5.722,17.73,0
Right Occipital Lobe,658,16.16,5.859,16.52,8.2,13.82,53
Right Parietal Lobe,1395,11.89,5.441,11.22,7.297,12.29,27
Right Putamen,206,23.72,6.897,23.54,10.11,23.68,52
Right Temporal Lobe,912,12.41,7.388,11.24,10.61,12.38,44
Right Thalamus,201,29.06,8.348,28.14,12.17,28.56,69
Left Caudate,213,23.98,6.861,23.61,9.818,23.07,42
Left Cerebellum,287,23.83,5.902,22.89,6.63,24.53,35
Left Frontal Lobe,1686,16.81,7.016,15.18,9.575,16.87,44
Left Insula,201,17.44,4.426,17.47,5.128,17.3,14
Left Occipital Lobe,819,15.19,7.05,14.27,9.635,13.9,74
Left Parietal Lobe,1335,12.91,5.634,11.75,6.504,13.13,39
Left Putamen,217,25.72,8.195,24.63,11.73,24.77,69
Left Temporal Lobe,857,14.77,7.28,12.42,9.598,14.46,46
Left Thalamus,210,32.53,8.553,32.55,12.04,32.46,72
RICA,2043,12.48,6.658,11.23,8.107,12.86,30
LICA,2453,14.64,6.861,12.8,8.292,15.06,37
VBA,1066,16.31,6.204,16.05,8.689,15.04,62
Frontal Pole,294,19.89,7.849,18.53,14.53,19.69,37
Insular Cortex,21,15.82,2.255,16.73,4.299,15.85,0
Superior Frontal Gyrus,5,,,,,,
Middle Frontal Gyrus,27,11.57,0.8312,11.52,1.056,11.58,0
"Inferior Frontal Gyrus, pars triangularis",7,,,,,,
"Inferior Frontal Gyrus, pars opercularis",12,9.846,1.818,9.762,2.259,9.874,0
Precentral Gyrus,56,11.76,2.746,11.62,3.143,12.03,0
Temporal Pole,86,10.21,4.057,8.671,4.783,9.785,0
"Superior Temporal Gyrus, anterior division",1,,,,,,
"Superior Temporal Gyrus, posterior division",8,,,,,,
"Middle Temporal Gyrus, anterior division",0,,,,,,
"Middle Temporal Gyrus, posterior division",12,3.877,0.7116,3.78,0.6901,3.874,0
"Middle Temporal Gyrus, temporooccipital part",14,9.535,1.137,9.209,1.557,9.548,0
"Inferior Temporal Gyrus, anterior division",1,,,,,,
"Inferior Temporal Gyrus, posterior division",2,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",6,,,,,,
Postcentral Gyrus,60,7.987,2.736,8.893,3.704,7.968,0
Superior Parietal Lobule,17,6.88,1.335,7.426,1.956,6.999,0
"Supramarginal Gyrus, anterior division",11,6.587,2.149,5.993,4.11,6.565,0
"Supramarginal Gyrus, posterior division",6,,,,,,
