name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,12823,60.36,27.86,57.64,32.03,52.45,89
80%+GM,506,40.45,13.14,39.05,15.14,38.73,84
10%+WM,7703,55.86,22.74,55.09,27.80,50.59,85
90%+WM,0,,,,,,
gmmask_pure_cort,282,43.75,14.97,45.87,20.43,42.19,88
wmmask_pure_cereb,0,,,,,,
Right_Cerebral_White_Matter_80%+,373,54.23,20.24,54.29,23.50,55.82,47
Left_Cerebral_White_Matter_80%+,388,55.61,17.64,55.74,22.18,56.98,52
Right Caudate,118,48.49,25.19,50.86,36.46,45.42,77
Right Cerebellum,346,46.00,19.85,40.34,12.97,38.56,73
Right Frontal Lobe,2056,66.23,30.38,63.10,31.27,60.15,87
Right Insula,109,61.14,18.47,58.99,24.65,54.36,72
Right Occipital Lobe,685,52.74,25.35,51.19,30.39,45.49,92
Right Parietal Lobe,1403,69.72,26.45,65.86,31.68,61.17,89
Right Putamen,82,61.31,17.71,61.65,28.13,59.03,36
Right Temporal Lobe,1333,52.33,23.89,50.80,31.30,49.18,85
Right Thalamus,74,94.89,24.89,90.59,30.95,91.31,66
Left Caudate,115,43.06,21.26,45.19,33.39,40.80,70
Left Cerebellum,253,43.68,16.79,38.86,14.43,38.25,72
Left Frontal Lobe,2019,63.63,26.20,60.72,28.52,59.08,85
Left Insula,136,61.32,13.83,59.57,20.40,56.53,53
Left Occipital Lobe,877,58.28,30.75,55.11,30.62,49.94,93
Left Parietal Lobe,1218,63.08,25.06,61.13,27.29,55.82,89
Left Putamen,81,62.67,17.00,60.25,22.41,60.89,34
Left Temporal Lobe,1118,45.70,21.71,44.42,26.42,41.90,85
Left Thalamus,75,106.17,29.78,102.00,30.33,104.28,85
RICA,3042,64.88,27.87,61.78,30.58,58.57,89
LICA,2965,60.43,25.69,57.88,29.39,54.38,89
VBA,1119,49.80,20.91,48.21,25.21,44.07,90
Frontal Pole,409,66.78,24.57,65.89,26.46,61.02,83
Insular Cortex,50,53.22,10.97,51.39,11.48,50.24,51
Superior Frontal Gyrus,6,,,,,,
Middle Frontal Gyrus,41,81.28,30.03,67.61,43.14,66.53,88
"Inferior Frontal Gyrus, pars triangularis",3,,,,,,
"Inferior Frontal Gyrus, pars opercularis",19,64.51,19.15,59.95,19.82,59.81,67
Precentral Gyrus,60,65.81,22.69,57.60,25.45,56.65,87
Temporal Pole,116,44.53,15.79,40.93,20.68,40.35,61
"Superior Temporal Gyrus, anterior division",2,,,,,,
"Superior Temporal Gyrus, posterior division",11,67.16,22.32,58.98,25.14,58.25,92
"Middle Temporal Gyrus, anterior division",0,,,,,,
"Middle Temporal Gyrus, posterior division",27,52.98,19.91,54.08,24.60,46.84,88
"Middle Temporal Gyrus, temporooccipital part",26,56.18,17.83,54.48,11.78,51.06,87
"Inferior Temporal Gyrus, anterior division",3,,,,,,
"Inferior Temporal Gyrus, posterior division",4,,,,,,
