name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13140,67.13,46.93,58.79,52.67,11.84,98
10%+WM,9694,64.94,36.47,60.64,44.96,55.45,90
80%+GM,434,36.25,17.2,38.35,22.2,35.05,93
90%+WM,1417,72.03,24.25,68.84,36.25,72.03,0
Right_Cerebral_White_Matter_80%+,893,58.08,30.81,55.58,41.76,45.49,76
Left_Cerebral_White_Matter_80%+,911,59.91,35.62,57.99,48.98,40.98,78
Right Caudate,122,58.86,34.55,58.49,49.38,48.89,81
Right Cerebellum,883,55.12,26.93,49.75,22.35,50.19,77
Right Frontal Lobe,2636,70.92,46.11,65.27,52.02,2.377,98
Right Insula,227,64,28.34,59.2,39.5,57.09,75
Right Occipital Lobe,1033,68.4,43.16,62.26,52.68,62.48,94
Right Parietal Lobe,2022,91.54,49.68,84.14,55.08,72.85,96
Right Putamen,193,60.18,24.78,59.97,26.66,57.64,13
Right Temporal Lobe,1702,58.22,40.05,51.13,51.41,52.17,93
Right Thalamus,244,97.13,33.67,93.21,38.46,94.07,60
Left Caudate,248,53.54,37.62,50.89,55.45,35.33,76
Left Cerebellum,1035,56.1,31.55,49.41,32.79,46.93,88
Left Frontal Lobe,2797,68.1,47.5,61.9,52.71,52.4,93
Left Insula,287,68.86,28.04,65.7,33.57,62.65,68
Left Occipital Lobe,1253,62.18,42.23,56.76,52.7,56.36,95
Left Parietal Lobe,1948,88.53,52.76,80.81,59.58,70.11,95
Left Putamen,218,55.16,21.2,57.64,32.07,48.77,0
Left Temporal Lobe,1672,52.73,36.44,48.21,47.52,46.3,91
Left Thalamus,251,102.3,32.88,100.2,38,99.02,60
RICA,3112,73.68,48.46,65.7,54.28,4.004,99
LICA,3822,69.84,49.01,61.26,52.86,57.99,94
VBA,1768,57.38,35.95,53.32,46.82,52.33,94
Frontal Pole,542,39.43,37.52,32.18,54.68,23.58,93
Insular Cortex,44,56.08,18.1,52.01,20.65,48.86,61
Superior Frontal Gyrus,15,74.66,31.31,62.57,42.45,56.11,91
Middle Frontal Gyrus,67,77.08,50.82,67.73,43.33,57.98,95
"Inferior Frontal Gyrus, pars triangularis",10,66.01,30.15,50,31.65,54.18,83
"Inferior Frontal Gyrus, pars opercularis",18,78.35,33.42,70.44,30.22,67.1,87
Precentral Gyrus,77,103.6,59.67,84.54,64.19,73.64,96
Temporal Pole,148,41.28,24.66,39.61,32.39,35.03,81
"Superior Temporal Gyrus, anterior division",1,,,,,,
"Superior Temporal Gyrus, posterior division",16,94.1,41.26,77.6,55.57,85.6,96
"Middle Temporal Gyrus, anterior division",7,,,,,,
"Middle Temporal Gyrus, posterior division",40,56.15,32.05,46.9,43.13,45.67,97
"Middle Temporal Gyrus, temporooccipital part",31,57.86,39.37,50.48,49.78,51.5,98
"Inferior Temporal Gyrus, anterior division",2,,,,,,
"Inferior Temporal Gyrus, posterior division",4,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",21,42.81,25.32,36.36,39.44,40.25,95
Postcentral Gyrus,83,97.9,64.37,78.2,70.78,65.15,97
Superior Parietal Lobule,25,62.72,55.88,35.05,69.55,40.85,98
"Supramarginal Gyrus, anterior division",24,53.15,9.838,49.97,14.63,50.8,66
