name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,8792,14.53,4.98,14.05,6.17,14.48,16
80%+GM,187,16.02,3.72,15.82,5.46,15.99,0
10%+WM,11691,14.91,5.21,14.33,6.33,14.84,36
90%+WM,2729,15.91,5.67,15.05,6.72,15.32,63
gmmask_pure_cort,118,14.38,3.21,14.19,3.81,14.39,0
wmmask_pure_cereb,2366,14.59,4.45,14.27,5.73,14.42,49
Right_Cerebral_White_Matter_80%+,1090,14.37,3.82,14.39,5.35,14.44,16
Left_Cerebral_White_Matter_80%+,1082,12.69,3.81,12.80,4.89,12.55,26
Right Caudate,137,16.72,4.10,16.10,3.48,16.68,0
Right Cerebellum,253,22.42,4.81,22.39,5.88,22.55,23
Right Frontal Lobe,1659,12.85,3.88,12.70,4.98,13.13,0
Right Insula,91,16.12,3.47,16.03,4.20,16.13,0
Right Occipital Lobe,643,18.49,4.42,18.01,5.82,17.84,25
Right Parietal Lobe,1203,15.84,3.28,15.66,3.88,15.73,0
Right Putamen,107,20.52,3.82,20.75,5.73,20.49,0
Right Temporal Lobe,815,13.82,4.05,14.12,5.94,14.00,0
Right Thalamus,136,25.70,6.22,26.12,7.80,25.29,56
Left Caudate,133,15.06,3.77,15.12,5.09,14.89,0
Left Cerebellum,230,20.85,4.82,21.07,6.63,21.33,21
Left Frontal Lobe,1679,11.62,3.47,11.36,4.30,11.76,0
Left Insula,111,13.36,2.08,13.31,3.15,13.37,0
Left Occipital Lobe,818,16.35,5.33,15.59,7.07,15.60,54
Left Parietal Lobe,1074,13.24,3.75,12.89,4.89,13.26,0
Left Putamen,106,20.31,4.08,20.38,4.60,20.36,3
Left Temporal Lobe,771,12.00,3.74,12.15,4.73,12.17,0
Left Thalamus,132,23.61,6.91,24.12,9.44,22.97,68
RICA,2426,13.69,3.92,13.75,5.07,13.91,0
LICA,2492,11.94,3.61,11.70,4.56,12.13,0
VBA,962,17.36,4.58,16.85,6.04,17.22,16
Frontal Pole,311,10.28,2.68,9.92,4.06,10.25,0
Insular Cortex,36,13.38,2.37,13.21,3.80,13.40,0
Superior Frontal Gyrus,2,,,,,,
Middle Frontal Gyrus,73,12.10,4.58,11.11,4.25,12.71,27
"Inferior Frontal Gyrus, pars triangularis",2,,,,,,
"Inferior Frontal Gyrus, pars opercularis",6,,,,,,
Precentral Gyrus,76,13.24,3.95,13.41,4.72,13.52,0
Temporal Pole,103,11.06,2.02,10.93,2.32,11.01,0
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",8,,,,,,
"Middle Temporal Gyrus, anterior division",0,,,,,,
"Middle Temporal Gyrus, posterior division",12,11.78,1.16,11.90,1.43,11.78,0
