name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13164,36.31,18.67,36.54,25.00,34.33,94
80%+GM,324,36.09,17.30,36.63,23.08,34.97,91
10%+WM,9887,35.13,17.02,35.11,23.02,32.74,93
90%+WM,1232,26.06,12.82,24.89,17.16,23.42,88
gmmask_pure_cort,270,37.23,18.17,37.88,25.04,35.70,92
wmmask_pure_cereb,902,23.04,12.59,21.65,15.75,20.36,87
Right_Cerebral_White_Matter_80%+,999,25.46,15.27,23.06,18.35,22.53,91
Left_Cerebral_White_Matter_80%+,942,26.41,16.28,23.49,20.95,23.40,92
Right Caudate,150,27.01,15.09,26.42,22.00,25.63,90
Right Cerebellum,796,34.51,13.92,36.87,16.36,35.42,87
Right Frontal Lobe,2078,37.62,18.05,39.16,23.36,37.07,92
Right Insula,113,38.46,12.38,35.68,16.77,36.71,82
Right Occipital Lobe,780,32.06,19.61,30.03,28.67,30.54,95
Right Parietal Lobe,1635,39.65,19.80,39.25,28.55,36.78,95
Right Putamen,82,39.67,11.77,40.85,15.51,39.90,76
Right Temporal Lobe,1222,29.68,21.14,27.04,31.42,28.76,94
Right Thalamus,121,38.07,13.32,39.90,19.10,37.31,87
Left Caudate,171,18.66,12.32,16.63,17.49,17.20,86
Left Cerebellum,807,32.91,13.57,33.25,15.65,32.65,89
Left Frontal Lobe,1974,36.49,17.59,37.67,23.43,36.60,91
Left Insula,135,36.46,10.23,36.89,11.63,35.02,76
Left Occipital Lobe,959,34.31,21.70,31.68,32.04,28.70,97
Left Parietal Lobe,1423,39.39,19.05,38.92,27.18,35.13,95
Left Putamen,77,38.91,10.86,39.81,16.56,38.64,76
Left Temporal Lobe,1168,29.12,19.81,28.65,29.60,27.14,94
Left Thalamus,122,38.59,12.49,39.32,18.93,38.22,85
RICA,2785,40.67,17.89,41.01,23.68,39.90,92
LICA,2788,40.19,17.49,40.51,22.81,38.71,92
VBA,1159,34.28,19.09,33.36,27.94,31.26,95
Frontal Pole,394,31.93,18.28,35.04,30.08,35.45,84
Insular Cortex,46,35.76,4.74,35.53,3.84,35.63,0
Superior Frontal Gyrus,18,43.33,5.29,44.34,6.77,43.03,30
Middle Frontal Gyrus,19,45.32,9.54,46.07,11.24,45.40,76
"Inferior Frontal Gyrus, pars triangularis",2,,,,,,
"Inferior Frontal Gyrus, pars opercularis",21,42.55,14.12,43.41,14.98,39.84,88
Precentral Gyrus,45,49.54,10.06,51.46,12.53,47.92,83
Temporal Pole,114,25.99,9.33,27.95,11.42,26.08,63
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",11,38.95,14.42,41.69,20.83,36.90,88
"Middle Temporal Gyrus, anterior division",2,,,,,,
"Middle Temporal Gyrus, posterior division",50,38.71,23.62,38.45,36.66,37.90,92
"Middle Temporal Gyrus, temporooccipital part",24,44.62,24.51,48.35,30.65,38.27,96
"Inferior Temporal Gyrus, anterior division",2,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",13,16.84,9.68,16.09,16.01,16.01,62
Postcentral Gyrus,88,45.64,14.19,44.26,18.82,42.89,90
Superior Parietal Lobule,23,23.58,14.53,20.03,8.89,21.68,92
"Supramarginal Gyrus, anterior division",9,,,,,,
