name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13048,47,23.61,46.55,26.8,43.58,89
10%+WM,10265,46.5,16.95,47.55,18.92,44.38,79
80%+GM,682,37.31,14,38.44,15.79,36.57,91
90%+WM,1812,49.38,10.85,50.07,12.09,49.43,0
Right_Cerebral_White_Matter_80%+,948,45.66,11.73,46.92,11.9,45.11,0
Left_Cerebral_White_Matter_80%+,955,51.36,14.76,52.99,15.32,50.79,35
Right Caudate,132,44.52,19.56,47.56,26.66,44,65
Right Cerebellum,585,40.54,11.64,40.42,12.38,39.41,59
Right Frontal Lobe,2990,45.1,25.82,45.52,31.84,39.22,89
Right Insula,229,40.4,13.32,39.48,13.04,38.51,48
Right Occipital Lobe,1047,47.86,14.54,46.67,17.07,45.47,78
Right Parietal Lobe,2121,56.1,17.17,54.09,19.25,51.9,79
Right Putamen,184,38.89,8.955,40.4,11.03,37.92,0
Right Temporal Lobe,1664,31.08,17.04,31.22,25.22,32.74,82
Right Thalamus,237,59.6,16.55,56.86,20.24,59.57,42
Left Caudate,260,50.01,21.2,53.06,27.13,48.62,66
Left Cerebellum,742,40.28,11.01,41.74,11.93,39.6,58
Left Frontal Lobe,3059,51.97,29.21,52.9,37.82,45.79,92
Left Insula,305,52.24,15.19,51.87,18.51,52.83,51
Left Occipital Lobe,1301,48.35,17.9,47.26,19.37,45.71,85
Left Parietal Lobe,2012,58.4,18.43,56.9,19.81,54.12,83
Left Putamen,215,43.61,13.01,46.43,17.11,43.13,0
Left Temporal Lobe,1709,36.29,19.44,35.89,25.93,37.64,84
Left Thalamus,249,64.89,14.95,62.41,14.94,64.42,36
RICA,3253,44.16,22.55,44.71,28.69,41.88,89
LICA,4113,50.93,26.23,51.71,32.49,47.75,91
VBA,1822,43.19,15.26,42.38,15.84,42.2,81
Frontal Pole,613,29.31,22.98,26.5,36.93,17.43,89
Insular Cortex,46,35.34,10.16,36.36,14.06,34.76,34
Superior Frontal Gyrus,19,62.26,17.6,57.93,17.57,56.77,76
Middle Frontal Gyrus,64,72.53,20.95,70.54,28.9,65.77,84
"Inferior Frontal Gyrus, pars triangularis",7,,,,,,
"Inferior Frontal Gyrus, pars opercularis",21,56.35,17.05,61.78,23.71,58.96,68
Precentral Gyrus,85,57.39,17.11,55.38,19.49,54.23,81
Temporal Pole,151,19.81,13.04,17.96,17.43,19.32,57
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",16,49.2,10.61,51.03,14.09,49.54,84
"Middle Temporal Gyrus, anterior division",8,,,,,,
"Middle Temporal Gyrus, posterior division",38,44.44,14.54,42.93,16.96,45.32,82
"Middle Temporal Gyrus, temporooccipital part",36,39.99,13.77,38.83,17.16,39.39,92
