name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,0,,,,,,
10%+WM,2354,20.91,9.85,19.75,11.88,19.83,78
80%+GM,0,,,,,,
90%+WM,2354,20.91,9.85,19.75,11.88,19.83,78
Right_Cerebral_White_Matter_80%+,643,17.82,8.091,17.09,9.175,17.11,64
Left_Cerebral_White_Matter_80%+,730,17.79,8.16,17.48,10.38,17.25,69
Right Caudate,3,,,,,,
Right Cerebellum,33,25.87,7.372,27.11,12.04,25.82,49
Right Frontal Lobe,317,21.65,9.639,19.74,9.847,21.38,76
Right Insula,105,22.35,9.598,20.4,12.64,22.13,69
Right Occipital Lobe,83,15.87,11.3,12.4,14.35,15.59,90
Right Parietal Lobe,273,18.19,9.152,17.68,12.04,17.96,76
Right Putamen,96,28.53,10.84,26.74,15.86,29.36,73
Right Temporal Lobe,83,24.6,12.61,21.86,16.7,20.16,89
Right Thalamus,94,29.42,9.319,27.52,13.78,29.68,56
Left Caudate,75,21.63,8.994,21.78,13.75,21.07,55
Left Cerebellum,44,24.67,5.821,23.96,7.339,24.41,23
Left Frontal Lobe,356,21.51,8.096,20.34,9.085,20.93,60
Left Insula,120,17.98,6.968,17.54,9.523,17.61,41
Left Occipital Lobe,96,17.64,12.5,15.69,13.08,18.73,94
Left Parietal Lobe,269,17.29,8.171,17.26,12.03,17.01,72
Left Putamen,128,25.73,9.152,24.87,14.7,25.03,58
Left Temporal Lobe,122,19.87,9.508,18.31,13,19.12,73
Left Thalamus,106,28.06,10.36,28.73,14.19,27.81,66
RICA,109,26.68,11.98,24.33,11.34,25.95,86
LICA,225,22.08,8.586,21.34,11.43,20.94,67
VBA,79,22.47,13.67,21.21,17.1,22.26,95
Frontal Pole,0,,,,,,
Insular Cortex,0,,,,,,
Superior Frontal Gyrus,0,,,,,,
Middle Frontal Gyrus,0,,,,,,
"Inferior Frontal Gyrus, pars triangularis",0,,,,,,
"Inferior Frontal Gyrus, pars opercularis",0,,,,,,
Precentral Gyrus,1,,,,,,
Temporal Pole,0,,,,,,
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",0,,,,,,
"Middle Temporal Gyrus, anterior division",0,,,,,,
"Middle Temporal Gyrus, posterior division",0,,,,,,
"Middle Temporal Gyrus, temporooccipital part",0,,,,,,
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",0,,,,,,
Postcentral Gyrus,0,,,,,,
Superior Parietal Lobule,0,,,,,,
"Supramarginal Gyrus, anterior division",0,,,,,,
"Supramarginal Gyrus, posterior division",0,,,,,,
Angular Gyrus,0,,,,,,
"Lateral Occipital Cortex, superior division",1,,,,,,
"Lateral Occipital Cortex, inferior division",0,,,,,,
Intracalcarine Cortex,1,,,,,,
Frontal Medial Cortex,0,,,,,,
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0,,,,,,
Subcallosal Cortex,0,,,,,,
Paracingulate Gyrus,0,,,,,,
"Cingulate Gyrus, anterior division",0,,,,,,
"Cingulate Gyrus, posterior division",0,,,,,,
Precuneous Cortex,2,,,,,,
Cuneal Cortex,0,,,,,,
Frontal Orbital Cortex,0,,,,,,
"Parahippocampal Gyrus, anterior division",0,,,,,,
"Parahippocampal Gyrus, posterior division",0,,,,,,
Lingual Gyrus,0,,,,,,
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",0,,,,,,
Temporal Occipital Fusiform Cortex,0,,,,,,
Occipital Fusiform Gyrus,0,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,0,,,,,,
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,5,,,,,,
Left Cerebral White Matter,978,18.93,8.749,18.42,10.53,18.43,75
Left Cerebral Cortex,37,25.58,7.831,22.92,13.73,25.26,74
Left Lateral Ventricle,0,,,,,,
Left Thalamus,23,38.97,6.75,38.2,8.467,38.74,16
Left Caudate,0,,,,,,
Left Putamen,26,34.99,6.641,34.64,8.481,34.39,24
Left Pallidum,15,20.39,7.719,20.58,9.506,20.31,33
Brain-Stem,125,23.44,7.192,23.36,9.502,22.81,49
Left Hippocampus,0,,,,,,
Left Amygdala,0,,,,,,
Left Accumbens,0,,,,,,
Right Cerebral White Matter,912,19.55,9.664,18.31,10.87,18.25,76
Right Cerebral Cortex,53,29.09,11.12,27.89,11.27,28.43,89
Right Lateral Ventricle,0,,,,,,
Right Thalamus,17,40.77,7.604,42.75,12.34,40.63,37
Right Caudate,0,,,,,,
Right Putamen,34,32.55,11.1,31.61,20.06,33,74
Right Pallidum,11,20.02,4.204,19.85,4.118,19.14,0
Right Hippocampus,0,,,,,,
Right Amygdala,0,,,,,,
Right Accumbens,0,,,,,,
