name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,0,,,,,,
10%+WM,2497,9.344,5.772,8.525,7.017,0.002357,91
80%+GM,0,,,,,,
90%+WM,2497,9.344,5.772,8.525,7.017,0.002357,91
Right_Cerebral_White_Matter_80%+,752,6.465,4.049,6.023,5.666,6.249,34
Left_Cerebral_White_Matter_80%+,789,8.213,3.993,7.907,5.429,7.803,44
Right Caudate,16,10.65,6.141,10.34,7.457,10.37,67
Right Cerebellum,66,20.81,7.243,22,9.251,21.5,72
Right Frontal Lobe,364,8.128,4.401,7.734,5.468,0.0003107,88
Right Insula,44,6.597,2.704,6.445,3.315,6.485,0
Right Occipital Lobe,88,9.367,5.932,8.775,6.389,9.791,82
Right Parietal Lobe,283,5.952,4.061,5.476,5.3,5.882,45
Right Putamen,66,10.54,5.446,10.04,7.948,10.67,48
Right Temporal Lobe,97,7.709,4.212,7.03,6.617,7.668,42
Right Thalamus,116,14.98,6.25,14.42,8.066,14.71,65
Left Caudate,77,10.35,4.299,9.566,4.928,10.19,29
Left Cerebellum,71,15.39,7.556,16.56,11.4,16.56,75
Left Frontal Lobe,399,9.505,3.864,9.335,4.631,8.887,36
Left Insula,62,10.55,3.11,10.48,3.808,10.54,0
Left Occipital Lobe,164,10.61,6.105,9.573,7.691,10.84,85
Left Parietal Lobe,300,7.38,4.345,6.445,5.495,7.485,62
Left Putamen,74,13.44,4.474,12.65,5.826,13.19,31
Left Temporal Lobe,116,10.55,5.109,10.51,7.07,10.55,67
Left Thalamus,108,13.5,4.727,12.8,6.736,13.55,39
RICA,124,8.409,4.154,7.799,5.148,7.945,45
LICA,222,10.77,5.022,10.23,6.502,10.17,70
VBA,102,12.61,5.97,11.69,6.974,12.59,85
Frontal Pole,5,,,,,,
Insular Cortex,0,,,,,,
Superior Frontal Gyrus,0,,,,,,
Middle Frontal Gyrus,0,,,,,,
"Inferior Frontal Gyrus, pars triangularis",0,,,,,,
"Inferior Frontal Gyrus, pars opercularis",0,,,,,,
Precentral Gyrus,0,,,,,,
Temporal Pole,0,,,,,,
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",0,,,,,,
"Middle Temporal Gyrus, anterior division",0,,,,,,
"Middle Temporal Gyrus, posterior division",0,,,,,,
"Middle Temporal Gyrus, temporooccipital part",0,,,,,,
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",0,,,,,,
Postcentral Gyrus,0,,,,,,
Superior Parietal Lobule,0,,,,,,
"Supramarginal Gyrus, anterior division",0,,,,,,
"Supramarginal Gyrus, posterior division",0,,,,,,
Angular Gyrus,0,,,,,,
"Lateral Occipital Cortex, superior division",1,,,,,,
"Lateral Occipital Cortex, inferior division",0,,,,,,
Intracalcarine Cortex,0,,,,,,
Frontal Medial Cortex,0,,,,,,
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0,,,,,,
Subcallosal Cortex,0,,,,,,
Paracingulate Gyrus,0,,,,,,
"Cingulate Gyrus, anterior division",2,,,,,,
"Cingulate Gyrus, posterior division",0,,,,,,
Precuneous Cortex,0,,,,,,
Cuneal Cortex,0,,,,,,
Frontal Orbital Cortex,1,,,,,,
"Parahippocampal Gyrus, anterior division",0,,,,,,
"Parahippocampal Gyrus, posterior division",0,,,,,,
Lingual Gyrus,4,,,,,,
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",0,,,,,,
Temporal Occipital Fusiform Cortex,0,,,,,,
Occipital Fusiform Gyrus,6,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,0,,,,,,
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,4,,,,,,
Left Cerebral White Matter,1036,8.933,4.377,8.724,5.653,8.582,56
Left Cerebral Cortex,48,14.39,5.002,13.72,7.596,14.38,79
Left Lateral Ventricle,0,,,,,,
Left Thalamus,27,18.26,4.269,17.4,5.821,18.44,27
Left Caudate,0,,,,,,
Left Putamen,4,,,,,,
Left Pallidum,17,16.09,5.71,15.96,5.369,15.56,61
Brain-Stem,124,9.705,5.658,9.054,8.458,10.01,49
Left Hippocampus,0,,,,,,
Left Amygdala,0,,,,,,
Left Accumbens,0,,,,,,
Right Cerebral White Matter,993,7.036,4.357,6.548,5.641,0.0007201,85
Right Cerebral Cortex,47,11.72,4.544,11.46,6.177,11.8,67
Right Lateral Ventricle,0,,,,,,
Right Thalamus,27,22.61,5.008,22.89,7.207,22.71,44
Right Caudate,0,,,,,,
Right Putamen,3,,,,,,
Right Pallidum,14,18.08,2.479,18.68,2.998,17.89,0
Right Hippocampus,0,,,,,,
Right Amygdala,0,,,,,,
Right Accumbens,0,,,,,,
