name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,682,37.24,13.08,39.03,13.77,9.563e-05,99
10%+WM,228,37.57,10.58,38.87,11.97,0.0001885,99
80%+GM,682,37.24,13.08,39.03,13.77,9.563e-05,99
90%+WM,0,,,,,,
Right_Cerebral_White_Matter_80%+,0,,,,,,
Left_Cerebral_White_Matter_80%+,1,,,,,,
Right Caudate,0,,,,,,
Right Cerebellum,96,38.81,5.963,39.74,6.643,39.07,58
Right Frontal Lobe,76,35.39,16.05,39.42,17.93,3.072e-05,99
Right Insula,25,25.07,5.826,24.99,8.431,25.6,3
Right Occipital Lobe,49,39.24,5.602,39.97,4.167,39.55,41
Right Parietal Lobe,45,44.58,10.76,47.11,16.24,45.6,84
Right Putamen,0,,,,,,
Right Temporal Lobe,126,30.43,12.37,32.23,15.14,2.851e-05,98
Right Thalamus,0,,,,,,
Left Caudate,0,,,,,,
Left Cerebellum,110,41.02,7.198,41.15,6.377,42.07,63
Left Frontal Lobe,88,37.51,14.7,37.85,12.79,4.079e-05,99
Left Insula,24,36.2,7.237,36.31,4.584,36.49,49
Left Occipital Lobe,59,43.26,10.42,42.72,9.951,43.29,89
Left Parietal Lobe,55,48.93,8.865,49.87,13.32,48.5,82
Left Putamen,0,,,,,,
Left Temporal Lobe,133,32.45,11.75,34.59,15.9,0.0002165,98
Left Thalamus,0,,,,,,
RICA,131,31.11,15.09,31,19.5,2.142e-05,98
LICA,134,35.42,14.04,35.64,17.11,7.791e-05,99
VBA,180,39.03,7.786,40.12,5.707,39.68,72
Frontal Pole,12,9.686,11.21,4.933,16.71,5.344e-07,85
Insular Cortex,14,28.22,7.164,28.06,12.13,30.08,51
Superior Frontal Gyrus,3,,,,,,
Middle Frontal Gyrus,0,,,,,,
"Inferior Frontal Gyrus, pars triangularis",0,,,,,,
"Inferior Frontal Gyrus, pars opercularis",0,,,,,,
Precentral Gyrus,5,,,,,,
Temporal Pole,11,18.57,10.25,16.54,14.27,5.446e-06,93
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",0,,,,,,
"Middle Temporal Gyrus, anterior division",0,,,,,,
"Middle Temporal Gyrus, posterior division",1,,,,,,
"Middle Temporal Gyrus, temporooccipital part",5,,,,,,
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",1,,,,,,
Postcentral Gyrus,3,,,,,,
Superior Parietal Lobule,0,,,,,,
"Supramarginal Gyrus, anterior division",1,,,,,,
"Supramarginal Gyrus, posterior division",2,,,,,,
Angular Gyrus,4,,,,,,
"Lateral Occipital Cortex, superior division",12,44.82,6.262,46.06,9.296,45.42,69
"Lateral Occipital Cortex, inferior division",7,,,,,,
Intracalcarine Cortex,0,,,,,,
Frontal Medial Cortex,6,,,,,,
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),9,,,,,,
Subcallosal Cortex,3,,,,,,
Paracingulate Gyrus,11,42.03,8.177,43.08,7.211,42.34,81
"Cingulate Gyrus, anterior division",22,40.65,5.338,40.54,6.141,40.72,46
"Cingulate Gyrus, posterior division",12,55.73,5.797,55.64,7.398,56.6,25
Precuneous Cortex,25,50.03,6.086,50.21,7.098,50.19,61
Cuneal Cortex,0,,,,,,
Frontal Orbital Cortex,7,,,,,,
"Parahippocampal Gyrus, anterior division",3,,,,,,
"Parahippocampal Gyrus, posterior division",0,,,,,,
Lingual Gyrus,0,,,,,,
"Temporal Fusiform Cortex, anterior division",2,,,,,,
"Temporal Fusiform Cortex, posterior division",5,,,,,,
Temporal Occipital Fusiform Cortex,9,,,,,,
Occipital Fusiform Gyrus,1,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,0,,,,,,
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,0,,,,,,
Left Cerebral White Matter,9,,,,,,
Left Cerebral Cortex,206,39.18,14.37,39.29,16.15,0.0001106,99
Left Lateral Ventricle,0,,,,,,
Left Thalamus,0,,,,,,
Left Caudate,0,,,,,,
Left Putamen,0,,,,,,
Left Pallidum,0,,,,,,
Brain-Stem,0,,,,,,
Left Hippocampus,9,,,,,,
Left Amygdala,13,29.56,6.093,29.33,8.148,29.88,22
Left Accumbens,0,,,,,,
Right Cerebral White Matter,9,,,,,,
Right Cerebral Cortex,192,33.96,15.19,37.11,17.69,3.363e-05,99
Right Lateral Ventricle,0,,,,,,
Right Thalamus,0,,,,,,
Right Caudate,0,,,,,,
Right Putamen,0,,,,,,
Right Pallidum,0,,,,,,
Right Hippocampus,6,,,,,,
Right Amygdala,11,28.17,5.593,30.38,9.048,28.5,0
Right Accumbens,0,,,,,,
