name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,0,,,,,,
10%+WM,2373,32.94,14.81,30.42,17.33,29.87,89
80%+GM,0,,,,,,
90%+WM,2373,32.94,14.81,30.42,17.33,29.87,89
Right_Cerebral_White_Matter_80%+,695,27.77,10.43,26.89,11.73,26.27,77
Left_Cerebral_White_Matter_80%+,711,28.96,12.49,27.52,13.36,27.37,86
Right Caudate,14,30.7,14.97,28.61,16,30.12,81
Right Cerebellum,89,46.48,10.15,45.82,13.81,46.77,77
Right Frontal Lobe,305,28.56,10.72,27.77,12.64,27.25,75
Right Insula,72,29.42,8.732,27.64,11.62,29.47,59
Right Occipital Lobe,79,19.59,10.03,18.64,11.76,20.02,91
Right Parietal Lobe,263,27.15,10.96,26.14,12.72,25.86,83
Right Putamen,76,39.95,15.74,37.37,21.25,39.5,86
Right Temporal Lobe,88,27.84,11.78,25.57,12.04,26.52,80
Right Thalamus,94,44.26,18.3,39.97,22,44.9,89
Left Caudate,95,34.13,15.91,31.79,13.85,34.21,84
Left Cerebellum,95,45.95,11.48,44.34,16.4,45.29,82
Left Frontal Lobe,345,31.99,14.35,30.42,12.53,30.8,86
Left Insula,53,34.89,16.6,33.45,12.52,33.52,86
Left Occipital Lobe,121,21.64,12.66,19.93,14.04,20.78,95
Left Parietal Lobe,268,28.63,12.66,26.63,14.64,27.82,90
Left Putamen,77,38.91,13.1,36.5,17.34,37.82,78
Left Temporal Lobe,87,26.88,11.28,26.49,14.31,26.69,80
Left Thalamus,102,47.63,15.33,47.27,18.9,47.39,83
RICA,80,27.77,10.55,27.75,11.65,27.3,81
LICA,195,32.32,14.41,30.45,13.3,31.94,87
VBA,62,21.7,12.52,20.79,13.41,21.39,96
Frontal Pole,0,,,,,,
Insular Cortex,0,,,,,,
Superior Frontal Gyrus,0,,,,,,
Middle Frontal Gyrus,0,,,,,,
"Inferior Frontal Gyrus, pars triangularis",0,,,,,,
"Inferior Frontal Gyrus, pars opercularis",0,,,,,,
Precentral Gyrus,0,,,,,,
Temporal Pole,0,,,,,,
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",0,,,,,,
"Middle Temporal Gyrus, anterior division",0,,,,,,
"Middle Temporal Gyrus, posterior division",0,,,,,,
"Middle Temporal Gyrus, temporooccipital part",0,,,,,,
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",0,,,,,,
Postcentral Gyrus,0,,,,,,
Superior Parietal Lobule,0,,,,,,
"Supramarginal Gyrus, anterior division",0,,,,,,
"Supramarginal Gyrus, posterior division",0,,,,,,
Angular Gyrus,0,,,,,,
"Lateral Occipital Cortex, superior division",7,,,,,,
"Lateral Occipital Cortex, inferior division",0,,,,,,
Intracalcarine Cortex,0,,,,,,
Frontal Medial Cortex,0,,,,,,
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0,,,,,,
Subcallosal Cortex,0,,,,,,
Paracingulate Gyrus,0,,,,,,
"Cingulate Gyrus, anterior division",0,,,,,,
"Cingulate Gyrus, posterior division",0,,,,,,
Precuneous Cortex,0,,,,,,
Cuneal Cortex,0,,,,,,
Frontal Orbital Cortex,1,,,,,,
"Parahippocampal Gyrus, anterior division",0,,,,,,
"Parahippocampal Gyrus, posterior division",0,,,,,,
Lingual Gyrus,0,,,,,,
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",0,,,,,,
Temporal Occipital Fusiform Cortex,0,,,,,,
Occipital Fusiform Gyrus,0,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,0,,,,,,
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,0,,,,,,
Left Cerebral White Matter,947,29.66,13,28.39,14.09,27.49,88
Left Cerebral Cortex,23,31.93,11.94,30.06,11.17,28.9,90
Left Lateral Ventricle,0,,,,,,
Left Thalamus,25,66.59,11.52,67.07,17.15,66.23,68
Left Caudate,2,,,,,,
Left Putamen,6,,,,,,
Left Pallidum,12,41.44,6.177,38.45,10.15,42,4
Brain-Stem,130,51.88,12.09,51.51,15.54,50.31,73
Left Hippocampus,0,,,,,,
Left Amygdala,0,,,,,,
Left Accumbens,0,,,,,,
Right Cerebral White Matter,938,28.25,10.97,27.23,12.12,26.69,80
Right Cerebral Cortex,28,28.81,12.34,29.77,17.08,27.53,90
Right Lateral Ventricle,0,,,,,,
Right Thalamus,13,75.52,8.462,75.56,10.96,75.67,48
Right Caudate,0,,,,,,
Right Putamen,17,57.82,13.83,54.24,24.55,58.15,84
Right Pallidum,14,39.66,5.247,41.13,7.781,39.55,0
Right Hippocampus,0,,,,,,
Right Amygdala,0,,,,,,
Right Accumbens,0,,,,,,
