name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13140,28.97,16.42,29.19,22.55,8.111e-05,99
10%+WM,9694,29.06,15.27,28.88,21.39,0.0003806,99
80%+GM,434,28.92,13.01,30.51,16.82,28.29,93
90%+WM,1417,22.98,12.64,21.21,17.87,19.51,92
Right_Cerebral_White_Matter_80%+,893,19.22,12.6,16.6,14.92,17.68,93
Left_Cerebral_White_Matter_80%+,911,19.76,13.02,17.46,16.3,17.92,93
Right Caudate,122,25.11,16.04,23.2,24.82,24.74,92
Right Cerebellum,883,30.1,13.77,31.5,14.68,4.805e-05,99
Right Frontal Lobe,2636,26.94,14.88,27.92,20.98,4.392e-05,99
Right Insula,227,30.72,12.08,31.17,17.08,28.76,86
Right Occipital Lobe,1033,26.83,18.42,24.83,26.71,0.0001272,99
Right Parietal Lobe,2022,32.05,17.91,30.87,26.74,0.006701,99
Right Putamen,193,34.74,11.02,35.32,14.43,34.86,80
Right Temporal Lobe,1702,24.03,17.46,22.82,26.84,2.033e-05,99
Right Thalamus,244,34.48,15.8,35.16,21.16,33.2,91
Left Caudate,248,19.12,13.91,15.83,21.62,17.75,88
Left Cerebellum,1035,28.2,15.56,27.99,17.38,3.887e-05,99
Left Frontal Lobe,2797,25.88,15.45,26.06,23.12,4.448e-05,98
Left Insula,287,32.72,10.92,33.23,15.65,31.9,84
Left Occipital Lobe,1253,26.73,18.67,23.92,28.94,0.0001171,99
Left Parietal Lobe,1948,30.74,18.2,29.22,27.02,28.8,97
Left Putamen,218,32.86,11.37,33.2,15.19,31.77,83
Left Temporal Lobe,1672,23.15,16.48,23.46,26.98,1.83e-05,98
Left Thalamus,251,35.72,15.93,36.07,23.3,34.8,91
RICA,3112,30.35,15.68,30.49,20.41,8.825e-05,99
LICA,3822,28.45,16.2,28.94,22.26,5.964e-05,99
VBA,1768,27.11,17.41,25.93,26.7,0.0001394,99
Frontal Pole,542,17.72,15.27,15.9,29.24,9.77e-06,97
Insular Cortex,44,35.77,5.996,34.39,7.645,35.42,45
Superior Frontal Gyrus,15,36.81,5.132,37.21,7.081,36.48,73
Middle Frontal Gyrus,67,35.16,10.07,34.99,12.31,35.32,90
"Inferior Frontal Gyrus, pars triangularis",10,32.49,5.384,34.04,4.448,33.37,50
"Inferior Frontal Gyrus, pars opercularis",18,34.17,12.05,34.59,12.97,35.15,86
Precentral Gyrus,77,37.36,9.064,38.02,12.28,36.81,88
Temporal Pole,148,22.9,9.642,24.19,13.11,23.52,79
"Superior Temporal Gyrus, anterior division",1,,,,,,
"Superior Temporal Gyrus, posterior division",16,44.19,13.16,41.85,17.62,42.2,94
"Middle Temporal Gyrus, anterior division",7,,,,,,
"Middle Temporal Gyrus, posterior division",40,31.83,13.58,31,18.21,31.31,95
"Middle Temporal Gyrus, temporooccipital part",31,35.53,18.54,36.4,34.75,34.01,98
"Inferior Temporal Gyrus, anterior division",2,,,,,,
"Inferior Temporal Gyrus, posterior division",4,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",21,28.27,14.36,27.72,21.04,29.67,95
Postcentral Gyrus,83,34.35,13.15,33.71,13.73,33.37,95
Superior Parietal Lobule,25,24.31,16.1,17.63,20.46,23.14,97
"Supramarginal Gyrus, anterior division",24,32.73,6.227,34.01,6.097,32.6,67
"Supramarginal Gyrus, posterior division",20,36.73,13.28,35.45,12.99,34.47,95
Angular Gyrus,38,37.69,13.79,37.58,17.88,38.01,96
"Lateral Occipital Cortex, superior division",274,32.11,18.59,29.12,27.46,30.02,98
"Lateral Occipital Cortex, inferior division",108,18.99,12.72,16.55,16.78,19.34,95
Intracalcarine Cortex,10,43.68,8.277,41.46,15.37,43.03,92
Frontal Medial Cortex,29,5.736,4.515,4.357,5.937,4.258,71
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),40,36.19,8.914,38.34,7.2,36.22,84
Subcallosal Cortex,35,26.26,12.93,26.4,21.9,25.18,86
Paracingulate Gyrus,79,34.76,9.771,36.65,15.2,35.46,85
"Cingulate Gyrus, anterior division",87,38.59,5.707,38.71,7.723,37.97,38
"Cingulate Gyrus, posterior division",61,58.16,11.42,55.9,15.52,57.33,86
Precuneous Cortex,145,42.97,15.23,42.23,21.77,41.39,96
Cuneal Cortex,11,56.97,23.91,57.61,41.4,55.96,98
Frontal Orbital Cortex,65,28.89,8.701,30.21,9.819,4.508e-05,95
"Parahippocampal Gyrus, anterior division",14,13.62,7.449,15.46,8.944,1.948e-06,80
"Parahippocampal Gyrus, posterior division",2,,,,,,
Lingual Gyrus,66,42.67,13.07,41.8,17.92,40.24,93
"Temporal Fusiform Cortex, anterior division",1,,,,,,
"Temporal Fusiform Cortex, posterior division",14,25.39,23.11,17.7,41.74,28.52,97
Temporal Occipital Fusiform Cortex,18,38.89,11.13,41.72,19.68,37.06,91
Occipital Fusiform Gyrus,20,33.87,13.25,34.29,18.11,33,97
Frontal Operculum Cortex,1,,,,,,
Central Opercular Cortex,25,39.04,6.353,39.03,8.846,37.99,65
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,131,22.46,14.2,19.43,17.72,22.96,97
Left Cerebral White Matter,1874,24.43,15.3,22.08,21.5,22.38,95
Left Cerebral Cortex,3446,30.79,16.07,31.71,20.88,0.0001567,99
Left Lateral Ventricle,50,9.694,10.51,6.939,7.599,9.696,84
Left Thalamus,74,44.14,13.76,44.93,18.7,45.02,86
Left Caudate,21,23.8,16.41,22.93,22.9,23.85,93
Left Putamen,46,40.69,9.333,41.1,11.55,41.09,71
Left Pallidum,14,36.45,6.143,34.9,8.194,36.06,28
Brain-Stem,226,28.99,13.17,26.65,13.69,0.0002702,98
Left Hippocampus,20,32.04,7.202,31.81,6.177,32.89,67
Left Amygdala,11,36.43,10.82,29.59,17.85,35.19,73
Left Accumbens,1,,,,,,
Right Cerebral White Matter,1874,24.87,15.75,21.46,20.96,23.67,96
Right Cerebral Cortex,3457,32.11,16.07,32.61,20.8,0.000116,99
