name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,434,28.92,13.01,30.51,16.82,28.29,93
10%+WM,105,31.27,12.79,32.22,15.68,30.83,93
80%+GM,434,28.92,13.01,30.51,16.82,28.29,93
90%+WM,0,,,,,,
Right_Cerebral_White_Matter_80%+,1,,,,,,
Left_Cerebral_White_Matter_80%+,3,,,,,,
Right Caudate,0,,,,,,
Right Cerebellum,39,35.95,7.37,35.15,5.734,34.95,77
Right Frontal Lobe,67,30.26,14.47,34.6,20.38,30.12,94
Right Insula,12,34.47,5.348,32.48,2.329,34.43,47
Right Occipital Lobe,11,27.03,16.54,27.34,14.29,25.76,96
Right Parietal Lobe,37,36.87,10.6,34.54,10.38,36.09,92
Right Putamen,0,,,,,,
Right Temporal Lobe,57,23.29,12.19,21.17,15.53,21.66,92
Right Thalamus,0,,,,,,
Left Caudate,0,,,,,,
Left Cerebellum,47,28.02,8.863,27.36,9.631,28.14,89
Left Frontal Lobe,72,27.52,11.69,29.34,14.68,26.29,93
Left Insula,14,38.81,5.055,40.23,7.629,39.06,16
Left Occipital Lobe,31,27.89,16.45,28.66,25.65,23.56,96
Left Parietal Lobe,36,33.68,12.45,33.91,11.39,30.15,91
Left Putamen,2,,,,,,
Left Temporal Lobe,60,23.71,14.98,18.75,20.81,23.66,93
Left Thalamus,0,,,,,,
RICA,114,27.83,12.17,29.93,15.76,28.5,93
LICA,119,29.8,12.56,30.25,16.95,28.49,91
VBA,44,24.7,15.98,25.03,23.58,24.02,96
Frontal Pole,25,14.69,13.97,8.743,29.49,10.9,94
Insular Cortex,21,37.7,5.577,35.72,9.921,37.34,46
Superior Frontal Gyrus,3,,,,,,
Middle Frontal Gyrus,11,28.96,13.97,27.58,7.338,29.31,95
"Inferior Frontal Gyrus, pars triangularis",0,,,,,,
"Inferior Frontal Gyrus, pars opercularis",3,,,,,,
Precentral Gyrus,1,,,,,,
Temporal Pole,18,16.69,7.174,15.62,9.505,17.01,53
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",0,,,,,,
"Middle Temporal Gyrus, anterior division",0,,,,,,
"Middle Temporal Gyrus, posterior division",7,,,,,,
"Middle Temporal Gyrus, temporooccipital part",6,,,,,,
"Inferior Temporal Gyrus, anterior division",0,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",5,,,,,,
Postcentral Gyrus,4,,,,,,
Superior Parietal Lobule,1,,,,,,
"Supramarginal Gyrus, anterior division",8,,,,,,
"Supramarginal Gyrus, posterior division",4,,,,,,
Angular Gyrus,6,,,,,,
"Lateral Occipital Cortex, superior division",14,39.96,10.39,38.49,20.79,40.8,90
"Lateral Occipital Cortex, inferior division",14,18.04,10.63,15.68,18.01,16.69,92
Intracalcarine Cortex,0,,,,,,
Frontal Medial Cortex,1,,,,,,
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0,,,,,,
Subcallosal Cortex,0,,,,,,
Paracingulate Gyrus,5,,,,,,
"Cingulate Gyrus, anterior division",9,,,,,,
"Cingulate Gyrus, posterior division",2,,,,,,
Precuneous Cortex,1,,,,,,
Cuneal Cortex,0,,,,,,
Frontal Orbital Cortex,0,,,,,,
"Parahippocampal Gyrus, anterior division",0,,,,,,
"Parahippocampal Gyrus, posterior division",0,,,,,,
Lingual Gyrus,1,,,,,,
"Temporal Fusiform Cortex, anterior division",0,,,,,,
"Temporal Fusiform Cortex, posterior division",3,,,,,,
Temporal Occipital Fusiform Cortex,0,,,,,,
Occipital Fusiform Gyrus,0,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,0,,,,,,
Parietal Operculum Cortex,0,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,0,,,,,,
Left Cerebral White Matter,4,,,,,,
Left Cerebral Cortex,167,28.29,13.85,29.5,19.99,26.16,94
Left Lateral Ventricle,0,,,,,,
Left Thalamus,0,,,,,,
Left Caudate,0,,,,,,
Left Putamen,0,,,,,,
Left Pallidum,0,,,,,,
Brain-Stem,0,,,,,,
Left Hippocampus,2,,,,,,
Left Amygdala,1,,,,,,
Left Accumbens,0,,,,,,
Right Cerebral White Matter,4,,,,,,
Right Cerebral Cortex,142,29.72,13.37,31.77,17.68,29.84,94
Right Lateral Ventricle,0,,,,,,
Right Thalamus,0,,,,,,
Right Caudate,0,,,,,,
Right Putamen,0,,,,,,
Right Pallidum,0,,,,,,
Right Hippocampus,1,,,,,,
Right Amygdala,5,,,,,,
Right Accumbens,0,,,,,,
