name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13395,71.38,31.52,69.52,38.15,66.85,91
10%+WM,10767,68.73,23.88,69.69,30.36,64.14,83
80%+GM,705,56.6,19.8,53.13,27.73,54.88,93
90%+WM,2273,73.16,15.98,75.58,19.63,73.28,0
Right_Cerebral_White_Matter_80%+,977,71.54,20.65,75.3,24.85,69.33,36
Left_Cerebral_White_Matter_80%+,998,69.55,17.88,72.87,20.09,68.79,0
Right Caudate,128,67.73,32.02,79.34,44.68,63.66,83
Right Cerebellum,692,55.14,17.72,50.64,21.85,47.92,67
Right Frontal Lobe,3133,76.29,31.11,76.39,33.55,73.71,88
Right Insula,242,71.44,17.25,70.28,25.78,69.04,43
Right Occipital Lobe,1159,74.77,34.48,67.17,29.52,68.14,92
Right Parietal Lobe,2277,84.91,23.8,82.2,27.77,80.72,84
Right Putamen,214,74.97,24.58,81.95,35.3,70.49,63
Right Temporal Lobe,1683,59.56,24.4,59.08,31.49,56.24,84
Right Thalamus,270,105.4,30.04,96.87,33.6,106.5,75
Left Caudate,268,66.14,30.2,69.73,41.78,66.03,76
Left Cerebellum,660,51.51,14.1,49.02,17.07,45.95,45
Left Frontal Lobe,3276,78.04,32.18,78.32,35.48,75.92,88
Left Insula,329,74.62,17.55,75.21,23.07,72.54,59
Left Occipital Lobe,1406,63.16,28.8,57.74,27.18,60,90
Left Parietal Lobe,2151,74.87,24.44,74.25,28.5,74.58,85
Left Putamen,235,77.57,21.44,79.86,29.46,73.66,44
Left Temporal Lobe,1710,55.8,24.1,53.33,31.45,53.95,82
Left Thalamus,268,88.52,27.43,84.85,24.72,90.78,75
RICA,3357,75.53,30.06,74.46,32.21,73.22,91
LICA,4273,72.5,30.2,72.43,36.19,71.3,89
VBA,1914,62.24,26.08,57.51,26.46,59.35,90
Frontal Pole,636,71.23,33.96,70.99,43.18,63.96,93
Insular Cortex,52,58.3,12.39,56.88,16.47,57.33,47
Superior Frontal Gyrus,25,99.6,41.82,83.55,46.81,83.83,96
Middle Frontal Gyrus,65,96.44,25.44,93.79,31.2,95.4,91
"Inferior Frontal Gyrus, pars triangularis",8,,,,,,
"Inferior Frontal Gyrus, pars opercularis",20,67.82,21.57,69.93,29.93,70.83,70
Precentral Gyrus,91,84.17,27.94,80.57,32.65,78.17,90
Temporal Pole,150,60.74,19.58,59.99,27.54,54.52,64
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",10,80.91,14.75,76.39,13.94,78.66,68
"Middle Temporal Gyrus, anterior division",8,,,,,,
"Middle Temporal Gyrus, posterior division",43,52.84,20.48,55.02,26.02,48.73,85
"Middle Temporal Gyrus, temporooccipital part",39,67.23,16.93,69.5,22.8,64.71,84
"Inferior Temporal Gyrus, anterior division",4,,,,,,
"Inferior Temporal Gyrus, posterior division",8,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",27,55.09,13.95,55.71,16.4,52.16,60
Postcentral Gyrus,90,77.91,29.06,72.23,24.13,68.68,92
Superior Parietal Lobule,27,88.5,30.82,78.36,35.68,74.81,89
"Supramarginal Gyrus, anterior division",29,71.02,17.45,72.12,24.3,66.36,87
"Supramarginal Gyrus, posterior division",21,94.28,45.26,79.47,34.7,81.79,95
Angular Gyrus,44,86.27,22.56,86.19,27.93,79.7,88
"Lateral Occipital Cortex, superior division",316,77.23,33.15,74.54,35.89,74.71,95
"Lateral Occipital Cortex, inferior division",115,68.14,16.59,64.19,23.07,64.86,86
Intracalcarine Cortex,9,,,,,,
Frontal Medial Cortex,30,25.35,28.09,16.9,33.08,13.43,87
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),44,92.45,18.54,90.65,22.41,92.9,74
Subcallosal Cortex,42,31.61,18.37,32.95,34,31.8,69
Paracingulate Gyrus,85,99.72,29.97,93.91,38.53,84.04,90
"Cingulate Gyrus, anterior division",104,79.81,24.17,74.23,26.54,72.86,83
"Cingulate Gyrus, posterior division",66,97.96,19.43,95.83,23.43,95.69,76
Precuneous Cortex,166,86.39,20.86,84.33,27.69,82.53,89
Cuneal Cortex,16,56.89,14.78,61.49,25.42,52.74,86
Frontal Orbital Cortex,83,63.27,20.38,63,22.64,54.95,68
"Parahippocampal Gyrus, anterior division",17,46.84,19.79,46.52,19.77,42.76,69
"Parahippocampal Gyrus, posterior division",5,,,,,,
Lingual Gyrus,71,61.95,11.44,61.69,14.2,63.37,29
"Temporal Fusiform Cortex, anterior division",7,,,,,,
"Temporal Fusiform Cortex, posterior division",23,37.24,15.42,41.92,20.11,34.05,73
Temporal Occipital Fusiform Cortex,14,51.94,12.25,47.42,15.61,49.86,42
Occipital Fusiform Gyrus,16,52.45,21.34,45.53,27.32,52.01,83
Frontal Operculum Cortex,1,,,,,,
Central Opercular Cortex,33,82.46,14.53,79.73,19.93,79.92,55
Parietal Operculum Cortex,8,,,,,,
Planum Polare,1,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,143,78.43,30.69,76.58,41.22,68.28,96
Left Cerebral White Matter,2111,68.6,21.51,71.52,26.63,70.06,67
Left Cerebral Cortex,3903,71.62,30.09,69.14,36.62,67.93,92
Left Lateral Ventricle,56,85.14,44.17,83.74,62.78,78.89,89
Left Thalamus,80,101.4,25.39,98.19,31.49,100.4,72
Left Caudate,21,95.81,14.52,95.9,22.88,92.21,52
Left Putamen,45,94.84,13.06,94.53,14.33,93.48,0
Left Pallidum,12,82.12,7.407,81.75,10.4,82.12,0
Brain-Stem,198,76.78,13.66,78.18,14.14,75.76,0
Left Hippocampus,23,43.89,10.26,46.27,17.04,41.42,42
Left Amygdala,9,,,,,,
Left Accumbens,2,,,,,,
Right Cerebral White Matter,2088,71.62,22.3,73.97,27.04,70.42,72
Right Cerebral Cortex,3852,75.72,30.1,73.92,32.78,72.47,92
Right Lateral Ventricle,49,97.4,25.6,99.5,33.71,92.65,59
