name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,8216,17.54,7.579,16.53,9.9,17.54,27
10%+WM,10767,18.08,8.011,16.98,10.28,17.97,53
80%+GM,238,18.24,5.35,17.65,7.574,18.24,0
90%+WM,2273,19.7,8.889,18.49,10.97,18.41,79
Right_Cerebral_White_Matter_80%+,975,15.33,6.547,15.11,8.25,14.97,54
Left_Cerebral_White_Matter_80%+,997,16.45,7.347,15.94,9.302,16.15,66
Right Caudate,109,17.19,8.789,17.53,12.36,16.9,50
Right Cerebellum,402,25.44,5.403,26.28,7.291,25.8,1
Right Frontal Lobe,1704,16.48,6.48,15.15,7.843,16.98,25
Right Insula,179,18.52,7.033,18.13,9.822,18.83,47
Right Occipital Lobe,756,20.17,8.373,19.57,12.05,18.21,66
Right Parietal Lobe,1384,14.19,6.506,13.2,8.934,14.33,26
Right Putamen,214,22.76,8.772,21.96,12.74,22.39,61
Right Temporal Lobe,904,13.97,6.302,13.14,8.962,13.9,0
Right Thalamus,234,31.04,9.383,29.91,12.63,30.33,67
Left Caudate,228,18.32,9.136,18.39,12.33,18.46,61
Left Cerebellum,387,22.66,5.749,22.81,8.03,23.21,5
Left Frontal Lobe,1785,17.55,7.326,16.54,9.24,17.64,36
Left Insula,247,20.27,7.171,19.67,8.777,20.25,51
Left Occipital Lobe,931,16.9,6.309,16.08,8.383,15.97,42
Left Parietal Lobe,1297,17.72,5.68,17.23,6.097,17.62,40
Left Putamen,235,26.17,8.899,25.69,12.14,25.7,65
Left Temporal Lobe,948,17.05,6.454,16.91,7.89,16.72,13
Left Thalamus,237,30.83,9.263,29.62,12.07,30.44,68
RICA,2099,14.32,6.276,13.5,8.05,14.74,0
LICA,2559,17.82,6.757,17.09,7.583,18.42,25
VBA,1252,18.64,7.188,17.63,9.726,17.76,46
Frontal Pole,330,22.4,7.06,22.46,11.48,22.37,0
Insular Cortex,39,14.9,3.463,14.43,5.298,14.77,0
Superior Frontal Gyrus,11,14.25,3.445,12.99,6.264,14.11,0
Middle Frontal Gyrus,48,11.13,3.291,11.27,4.367,11.27,0
"Inferior Frontal Gyrus, pars triangularis",6,,,,,,
"Inferior Frontal Gyrus, pars opercularis",15,10.56,2.816,11.81,4.04,10.8,0
Precentral Gyrus,62,14.09,4.604,13.86,4.692,14.6,0
Temporal Pole,66,12.7,3.089,12.8,5.369,12.6,0
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",6,,,,,,
"Middle Temporal Gyrus, anterior division",4,,,,,,
"Middle Temporal Gyrus, posterior division",19,10.23,5.283,6.447,10.75,10.2,0
"Middle Temporal Gyrus, temporooccipital part",14,9.639,3.031,8.823,3.604,9.609,0
"Inferior Temporal Gyrus, anterior division",1,,,,,,
"Inferior Temporal Gyrus, posterior division",4,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",15,13.25,1.879,13.13,3.197,13.25,0
Postcentral Gyrus,46,13.07,4.668,14.5,7.033,13.26,0
Superior Parietal Lobule,12,10.4,2.905,9.686,2.677,10.36,0
"Supramarginal Gyrus, anterior division",23,13.73,6.417,17.28,12.4,13.75,0
"Supramarginal Gyrus, posterior division",10,7.9,5.202,5.2,8.329,7.812,0
Angular Gyrus,20,8.454,2.759,7.838,3.237,8.397,0
"Lateral Occipital Cortex, superior division",133,11.82,3.122,11.97,3.938,11.78,0
"Lateral Occipital Cortex, inferior division",56,13.73,1.894,13.64,2.242,13.73,0
Intracalcarine Cortex,9,,,,,,
Frontal Medial Cortex,14,17.98,1.425,18.13,2.063,18.01,0
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),23,11.9,3.412,12.76,5.028,11.71,0
Subcallosal Cortex,25,12.66,3.106,12.86,3.258,12.49,0
Paracingulate Gyrus,21,19.79,5.373,22.14,7.725,19.83,0
