name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13140,35.32,20.47,35.92,27.01,3.244e-05,99
10%+WM,9694,34.76,18.47,34.76,24.48,6.481e-05,99
80%+GM,434,36.66,17.67,38.46,20.14,5.79e-05,99
90%+WM,1417,27.35,14.09,26.19,19.37,24.9,90
Right_Cerebral_White_Matter_80%+,893,24.58,16.14,21.14,18.91,22.44,93
Left_Cerebral_White_Matter_80%+,911,24.16,16.18,21.11,19.38,22.02,93
Right Caudate,122,27.44,16.83,25.61,27,26.69,93
Right Cerebellum,883,34.33,15.23,36.5,17.45,4.177e-05,99
Right Frontal Lobe,2636,35.82,19.36,37.45,25.2,2.207e-05,99
Right Insula,227,34.76,13.26,34.84,16.57,33.69,84
Right Occipital Lobe,1033,32.98,21.86,31.02,30.65,0.0001021,99
Right Parietal Lobe,2022,39.38,21.37,38.52,31.64,0.005396,99
Right Putamen,193,39.06,11.8,39.29,15.75,39.71,77
Right Temporal Lobe,1702,28.35,23.66,27.18,38.33,6.823e-06,98
Right Thalamus,244,34.68,15.77,34.54,20.16,33.06,92
Left Caudate,248,21.01,15.56,17.52,22.7,18.24,89
Left Cerebellum,1035,32.31,17.12,32.67,19.35,3.334e-05,99
Left Frontal Lobe,2797,32.63,19.13,33.4,26.1,2.285e-05,98
Left Insula,287,35.38,12.12,35.41,14.78,34.39,84
Left Occipital Lobe,1253,33.74,22.99,31.62,33.93,8.304e-05,99
Left Parietal Lobe,1948,37.57,21.63,36.72,31.73,36.1,97
Left Putamen,218,35.16,11.83,35.75,16.48,34.21,81
Left Temporal Lobe,1672,26.9,21.28,27.73,36.33,7.661e-06,98
Left Thalamus,251,34.94,15.57,34.91,23,33.64,91
RICA,3112,38.26,21.24,39.1,26.73,2.429e-05,99
LICA,3822,34.76,20.66,35.68,27.4,2.227e-05,99
VBA,1768,33.23,20.62,32.26,30.62,0.0001009,99
Frontal Pole,542,24.61,20.92,25.02,39.22,4.139e-06,97
Insular Cortex,44,36.07,5.882,35.19,5.281,35.83,37
Superior Frontal Gyrus,15,44.44,6.584,43.48,8.594,43.8,75
Middle Frontal Gyrus,67,45.15,12.13,44.78,13.58,45.78,88
"Inferior Frontal Gyrus, pars triangularis",10,39.36,7.232,40.02,7.053,40.46,61
"Inferior Frontal Gyrus, pars opercularis",18,39.42,14.29,38.23,14.02,39.69,87
Precentral Gyrus,77,48.58,11.23,48.68,14.58,48.51,87
Temporal Pole,148,15.67,15.98,17.03,31.25,1.207e-06,95
"Superior Temporal Gyrus, anterior division",1,,,,,,
"Superior Temporal Gyrus, posterior division",16,60.17,17.49,57.29,23.05,57.38,94
"Middle Temporal Gyrus, anterior division",7,,,,,,
"Middle Temporal Gyrus, posterior division",40,49.25,19.69,48.79,29.43,49.26,93
