name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,12794,36.64,16.37,37.02,20.64,5.524e-05,99
10%+WM,10119,33.48,15.64,33.15,21.64,0.0001824,99
80%+GM,514,41.1,13.61,41.29,14.36,9.136e-05,99
90%+WM,2105,21.73,9.879,20.12,12.02,20.54,82
Right_Cerebral_White_Matter_80%+,992,20.22,11.02,18.32,11.77,19.48,85
Left_Cerebral_White_Matter_80%+,1022,20.79,11.01,19.02,12.77,19.73,86
Right Caudate,133,19.39,13.64,17.61,22.46,18.03,91
Right Cerebellum,497,30.44,11.02,31.81,13.01,8.091e-05,99
Right Frontal Lobe,2972,34.44,16.85,35.22,23.4,3.274e-05,99
Right Insula,257,33.2,11.96,32.84,16.53,33.04,83
Right Occipital Lobe,1041,33.86,18.2,35.26,25.81,4.769e-05,99
Right Parietal Lobe,2211,35.59,17.21,35.89,25.83,0.0002448,99
Right Putamen,206,31.85,10.51,31.41,17,31.99,76
Right Temporal Lobe,1782,30.54,18.68,31.71,25.22,1.425e-05,99
Right Thalamus,253,30.49,15.02,28.51,20.09,29.41,91
Left Caudate,267,18.98,12.82,17.17,19.4,17.17,89
Left Cerebellum,506,31.02,10.44,30.95,13.39,0.0003316,99
Left Frontal Lobe,3124,33.24,16.17,33.65,22.2,3.584e-05,99
Left Insula,283,32.26,11.77,32.92,17.54,31.85,83
Left Occipital Lobe,1233,37.71,19.6,39.06,27.14,6.649e-05,99
Left Parietal Lobe,2122,34.51,17.41,34.22,26.44,0.0003449,99
Left Putamen,217,33.3,13.26,33.07,17.96,33.12,86
Left Temporal Lobe,1751,28.76,17.48,29.47,24.2,1.388e-05,98
Left Thalamus,267,33.08,18.04,31.44,22.27,31.92,94
RICA,3456,39.21,15.57,39.63,19.89,7.155e-05,99
LICA,4284,35.3,16.42,36,21.48,3.893e-05,99
VBA,1832,35.65,17.96,36.18,22.44,6.479e-05,99
Frontal Pole,622,37.24,16.61,40.5,20.04,1.978e-05,98
Insular Cortex,48,41.28,7.202,41.23,10.39,40.67,61
Superior Frontal Gyrus,28,43.39,10.77,41.46,17.36,44.11,87
Middle Frontal Gyrus,66,45.75,9.491,46.76,13.72,45.01,84
"Inferior Frontal Gyrus, pars triangularis",10,35.62,8.746,35.1,13.04,37.61,73
"Inferior Frontal Gyrus, pars opercularis",21,38.24,8.6,38.21,13.17,38.14,76
Precentral Gyrus,92,45.46,11.27,46.88,14,45.23,90
Temporal Pole,163,31,11.1,31.43,12.51,1.708e-05,97
"Superior Temporal Gyrus, anterior division",1,,,,,,
"Superior Temporal Gyrus, posterior division",13,53.92,8.847,55.4,15.5,55.57,83
"Middle Temporal Gyrus, anterior division",6,,,,,,
"Middle Temporal Gyrus, posterior division",42,39.16,16.46,41.17,25.98,38.24,93
"Middle Temporal Gyrus, temporooccipital part",31,46.59,8.104,46.75,11.53,46.1,84
"Inferior Temporal Gyrus, anterior division",7,,,,,,
"Inferior Temporal Gyrus, posterior division",7,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",17,32.83,12.58,30.66,19.45,34.92,90
Postcentral Gyrus,92,37.64,7.401,37.91,8.731,37.24,78
Superior Parietal Lobule,25,33.82,8.104,33.96,7.174,32.53,88
"Supramarginal Gyrus, anterior division",34,37.58,12.55,40.39,14.48,35.58,93
"Supramarginal Gyrus, posterior division",23,53.7,11.53,55.39,15.45,55.39,89
Angular Gyrus,44,46.42,11.42,45.75,17.29,46.12,91
"Lateral Occipital Cortex, superior division",321,43.44,15.61,43.12,19.31,0.0007745,100
"Lateral Occipital Cortex, inferior division",116,39.05,16.31,38.09,23.17,38.47,96
