name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,12953,68.52,20.82,68.81,24.21,66.29,77
10%+WM,11626,68.74,17.6,69.54,19.93,66.49,69
80%+GM,534,58.18,14.19,58.27,18,57.23,77
90%+WM,2815,71.77,11.76,71.96,13.09,71.81,0
Right_Cerebral_White_Matter_80%+,968,73.19,14.46,74.89,16.4,73.84,1
Left_Cerebral_White_Matter_80%+,958,68.62,13.02,68.46,14.34,68.55,0
Right Caudate,121,64.01,17.63,71.02,18.62,61.31,58
Right Cerebellum,550,62.65,14.51,62.54,14.1,59.5,55
Right Frontal Lobe,3170,71.55,22.2,72.7,21.89,69.78,75
Right Insula,251,70.24,9.388,71.32,12.04,69.61,0
Right Occipital Lobe,1086,76.11,17.11,75.02,20.15,71.97,74
Right Parietal Lobe,2243,80.64,17.39,80.46,20.01,76.98,67
Right Putamen,200,67.93,10.79,70.96,15.38,67.34,0
Right Temporal Lobe,1715,60.65,17.66,61.54,24.09,59.73,69
Right Thalamus,244,83.9,16.37,79.3,20.19,85.21,38
Left Caudate,273,60.49,14.16,63.64,17.23,58.87,20
Left Cerebellum,579,64.07,13.6,62.04,16.06,59.65,49
Left Frontal Lobe,3488,67.49,20.5,67.7,22.14,66.1,71
Left Insula,306,64.11,10.63,64.58,13.2,63.66,0
Left Occipital Lobe,1252,69.27,16.46,67.63,18.9,65.46,75
Left Parietal Lobe,2178,74.71,16.35,73.96,19.78,71.09,67
Left Putamen,229,62.3,9.391,64.51,9.815,61.81,0
Left Temporal Lobe,1723,54.98,17.64,55.21,22.92,55.47,66
Left Thalamus,265,77.2,13.7,74.68,14.85,76.58,18
RICA,3435,71.35,21.27,71.86,23.47,70.21,78
LICA,4236,65.83,20.06,66.42,22.97,65.4,75
VBA,1785,66.09,16.04,64.8,19.45,62.71,73
Frontal Pole,607,67.01,22.76,69.77,23.62,67.89,79
Insular Cortex,42,58.01,7.593,57.38,12.22,57.56,0
Superior Frontal Gyrus,23,75.29,18.86,76.31,29.05,64.46,76
Middle Frontal Gyrus,67,74,18.36,72.38,20.98,70.75,80
"Inferior Frontal Gyrus, pars triangularis",7,,,,,,
"Inferior Frontal Gyrus, pars opercularis",17,67.62,16.45,72.28,22.45,62,75
Precentral Gyrus,86,67.62,21.05,68.05,21.45,62.83,87
Temporal Pole,161,56.71,12.87,56.48,18.06,55.36,39
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",14,66.71,17.85,63.28,23.46,62.33,84
"Middle Temporal Gyrus, anterior division",8,,,,,,
"Middle Temporal Gyrus, posterior division",48,64.07,22.55,59.2,27.15,63.74,84
"Middle Temporal Gyrus, temporooccipital part",36,66.52,14.51,67.83,24.7,61.71,73
"Inferior Temporal Gyrus, anterior division",1,,,,,,
"Inferior Temporal Gyrus, posterior division",0,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",20,49.25,11.65,50.55,14.15,44.68,61
Postcentral Gyrus,95,79.59,29.15,71.07,24.98,70.52,89
Superior Parietal Lobule,26,88.71,15.18,87.89,21.16,83.1,71
"Supramarginal Gyrus, anterior division",29,65.94,12.12,68.59,12.99,58.61,67
"Supramarginal Gyrus, posterior division",22,65.11,9.845,66.53,15.62,64.39,45
Angular Gyrus,32,73.61,12.65,73.34,16.01,71.74,68
"Lateral Occipital Cortex, superior division",324,73.73,18.54,71.39,25.82,69.95,85
"Lateral Occipital Cortex, inferior division",117,58.54,14.74,57.37,21.09,57.27,79
Intracalcarine Cortex,15,87.17,11.58,88.42,13.79,88.45,18
Frontal Medial Cortex,29,26.73,14.33,33.82,24.36,19.61,60
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),34,77.22,11.26,76.83,15.15,76.1,8
Subcallosal Cortex,40,35.41,14.73,35.94,20.88,32.04,43
Paracingulate Gyrus,80,74.17,13.44,75.61,16.32,72.81,42
"Cingulate Gyrus, anterior division",79,68.2,8.081,68.78,10.09,64.99,0
"Cingulate Gyrus, posterior division",74,88.77,12.04,88.91,16.64,87.33,56
Precuneous Cortex,158,77.66,12.14,77.93,16.94,73.24,62
Cuneal Cortex,15,75.95,7.297,78.09,5.943,74.6,0
Frontal Orbital Cortex,102,56.28,16.84,58.8,26.51,55.02,51
"Parahippocampal Gyrus, anterior division",20,42.65,10.5,40.69,16.99,39.97,17
"Parahippocampal Gyrus, posterior division",2,,,,,,
Lingual Gyrus,69,76.06,11.34,75.36,14,73.56,28
"Temporal Fusiform Cortex, anterior division",5,,,,,,
"Temporal Fusiform Cortex, posterior division",15,38.97,17.76,36.88,20.61,37.37,70
Temporal Occipital Fusiform Cortex,9,,,,,,
Occipital Fusiform Gyrus,20,63,6.721,65.81,10.53,63.35,0
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,10,66.07,8.068,66.44,9.058,61.71,0
Parietal Operculum Cortex,3,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,143,71.48,19.21,69.12,24.82,68.08,83
Left Cerebral White Matter,2101,67.47,14.89,67.71,15.48,67.07,36
Left Cerebral Cortex,3898,66.56,19.35,66.38,22.83,64.91,77
Left Lateral Ventricle,38,77.23,25.79,80.3,20.54,72.17,78
Left Thalamus,75,83.38,12.33,80.81,19.8,84.12,0
Left Caudate,19,64.89,10.6,66.37,9.958,60.96,30
Left Putamen,46,66.17,5.863,64.8,7.602,66.47,0
Left Pallidum,10,63.99,4.811,63.6,4.124,63.99,0
Brain-Stem,220,72.25,6.694,71.64,4.374,72.06,0
Left Hippocampus,19,73.12,17.4,74.68,30.88,73.25,77
Left Amygdala,11,39.48,6.07,41.05,6.341,38.3,0
Left Accumbens,3,,,,,,
Right Cerebral White Matter,2086,71.91,16.35,73.44,17.77,71.53,42
Right Cerebral Cortex,3882,71.84,20.62,72.58,23.05,69.78,80
Right Lateral Ventricle,35,82.75,20.02,86.46,32.14,82.34,46
Right Thalamus,76,93.79,16.05,90.86,23.55,95.94,40
Right Caudate,21,70.82,11.44,75.35,9.756,67.87,35
Right Putamen,47,73.71,6.505,74.2,9.856,73.81,0
Right Pallidum,9,,,,,,
Right Hippocampus,30,68.31,15.23,70.61,23.1,65.69,66
Right Amygdala,13,43.81,5.141,42.63,7.64,43.42,0
Right Accumbens,2,,,,,,
