name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,15444,102.9,59.54,98.74,65.98,1.236e-05,99
10%+WM,9491,100.2,45.99,97.74,55.49,2.426e-05,99
80%+GM,628,68.75,26.44,68.95,24.41,5.458e-05,99
90%+WM,0,,,,,,
Right_Cerebral_White_Matter_80%+,391,102.1,41.51,100.8,47.23,98.92,74
Left_Cerebral_White_Matter_80%+,415,97.82,45.06,95.06,57.27,7.844e-05,96
Right Caudate,104,89.57,51.36,97.27,65.05,85.03,86
Right Cerebellum,624,79.88,29.65,78.08,27.39,6.69e-05,99
Right Frontal Lobe,2713,113.9,59.25,108.1,60.97,1.635e-05,99
Right Insula,219,99.21,33.97,96.54,42.64,85.64,75
Right Occipital Lobe,1077,105.1,51.36,103.5,57.9,2.604e-05,99
Right Parietal Lobe,1949,131.9,55.13,123.2,60.09,0.000766,99
Right Putamen,146,95.57,32.37,94.17,50.86,84.75,55
Right Temporal Lobe,1802,83.84,57.48,79.51,68.23,4.335e-06,98
Right Thalamus,146,137.1,63.34,122.6,77.39,126.5,92
Left Caudate,178,95.24,50.66,90.3,53.72,85.84,87
Left Cerebellum,690,69.58,32.14,71.23,30.99,1.658e-05,99
Left Frontal Lobe,2818,111.8,62.05,107.9,62.07,1.817e-05,99
Left Insula,274,100.5,36.2,98.85,49.82,87.61,82
Left Occipital Lobe,1362,90.22,57.11,82.82,66.99,1.393e-05,99
Left Parietal Lobe,1894,120.5,55.44,112.7,64.81,105.7,96
Left Putamen,181,94.09,36.53,89.36,53.77,82.17,74
Left Temporal Lobe,1747,69.97,54.24,69.75,80.08,2.517e-06,98
Left Thalamus,147,130,52.84,124,74.84,117.4,88
RICA,3679,113.8,60.27,108.2,65.27,2.044e-05,99
LICA,4323,105.7,63.91,102.7,69.05,1.057e-05,99
VBA,1927,82.77,50.57,79.24,53.91,1.139e-05,99
Frontal Pole,686,90.16,59.46,93.76,79.07,8.167e-06,99
Insular Cortex,45,74.71,22.34,68.79,22.02,65.06,53
Superior Frontal Gyrus,27,114.7,41.83,103.9,44.05,96.87,93
Middle Frontal Gyrus,79,127.1,52.05,118.1,53.64,126.5,95
"Inferior Frontal Gyrus, pars triangularis",8,,,,,,
"Inferior Frontal Gyrus, pars opercularis",25,123.2,39.22,114.2,40.17,106.3,86
Precentral Gyrus,105,128.5,54.12,118.3,56.89,114.5,94
Temporal Pole,173,49.89,38.3,52.42,55.31,1.294e-06,95
"Superior Temporal Gyrus, anterior division",1,,,,,,
"Superior Temporal Gyrus, posterior division",13,122.9,29.85,123.5,43.71,104.3,91
"Middle Temporal Gyrus, anterior division",7,,,,,,
"Middle Temporal Gyrus, posterior division",41,90.23,34.37,96.64,53.16,88.07,91
"Middle Temporal Gyrus, temporooccipital part",48,115,44.15,109.3,44.35,98.71,97
"Inferior Temporal Gyrus, anterior division",5,,,,,,
"Inferior Temporal Gyrus, posterior division",6,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",34,83.96,47.15,81.36,44.51,82.82,96
Postcentral Gyrus,85,118.4,59.76,101.6,49.06,96.83,95
Superior Parietal Lobule,30,81.38,50.13,68.55,60.87,69.49,96
"Supramarginal Gyrus, anterior division",29,129.7,56.71,118.5,33.97,113.2,96
"Supramarginal Gyrus, posterior division",25,98.11,21.86,95.64,21.18,99.81,86
Angular Gyrus,43,139.4,60.45,113.4,66.87,120,97
"Lateral Occipital Cortex, superior division",333,126.9,74.57,111,88.06,107.7,98
"Lateral Occipital Cortex, inferior division",134,99.43,53.21,93.34,65.88,88.74,98
Intracalcarine Cortex,17,142.1,27.78,136.6,29.22,131.1,89
Frontal Medial Cortex,37,41.8,79.3,0,67.86,4.791e-08,63
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),45,132.8,42.02,118.9,51.31,113,87
Subcallosal Cortex,45,51.47,25.94,54.11,35.78,48.72,59
Paracingulate Gyrus,85,111.7,39.24,105.5,31.9,100.5,88
"Cingulate Gyrus, anterior division",101,116.4,34.41,116.3,54.14,94.01,84
"Cingulate Gyrus, posterior division",90,135.7,30.61,128.9,44.92,128.3,86
Precuneous Cortex,181,138.7,45.6,133.1,52.03,126.2,94
Cuneal Cortex,16,110.6,31.37,113.6,36.08,96.65,91
Frontal Orbital Cortex,83,80.31,24.76,78.65,24.39,79.16,49
"Parahippocampal Gyrus, anterior division",23,43.89,27.28,56.69,36.92,1.626e-06,96
"Parahippocampal Gyrus, posterior division",2,,,,,,
Lingual Gyrus,93,102,30.66,96.6,34.55,94.88,84
"Temporal Fusiform Cortex, anterior division",11,0,0,0,0,0,0
"Temporal Fusiform Cortex, posterior division",43,53.02,24.58,55.93,36.41,1.524e-05,95
Temporal Occipital Fusiform Cortex,29,87.31,21.4,83.09,33.69,83.83,83
Occipital Fusiform Gyrus,18,111.1,29.53,100.4,41.1,109.4,94
Frontal Operculum Cortex,2,,,,,,
Central Opercular Cortex,36,110.8,28.18,115.4,45.51,93.84,80
Parietal Operculum Cortex,14,107.1,25.83,100.6,35.97,105.6,79
Planum Polare,1,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,155,94.6,54.31,88.23,74.19,1.722e-05,99
Left Cerebral White Matter,1349,106.4,50.35,103.4,59.16,2.368e-05,98
Left Cerebral Cortex,4218,105.3,62.1,100.7,66.47,1.724e-05,99
Left Lateral Ventricle,25,104.5,72.01,89.48,115.2,76.26,95
Left Thalamus,61,151,54.24,144.6,89.93,134,89
Left Caudate,22,121.4,19.95,126.3,23.04,117.2,46
Left Putamen,47,117,37.66,116.7,58.77,100.7,68
Left Pallidum,0,,,,,,
Brain-Stem,78,103.1,36.84,96.77,43.31,1.479e-05,95
Left Hippocampus,29,75.52,23.03,66.52,20.11,69.63,64
Left Amygdala,11,55.84,8.174,57.66,6.285,57.49,0
Left Accumbens,1,,,,,,
Right Cerebral White Matter,1291,113.4,45.89,110.2,55.45,0.0005417,98
Right Cerebral Cortex,4307,112.6,58.61,107.2,63.78,2.593e-05,99
Right Lateral Ventricle,13,128.3,99.14,96.37,153.5,106.3,96
Right Thalamus,69,152.5,61.23,135.1,73.68,134.8,93
Right Caudate,26,121.3,24.15,124.7,34.37,114.4,62
Right Putamen,36,127.3,24.22,134.2,24.53,124.5,18
Right Pallidum,0,,,,,,
Right Hippocampus,35,94.66,26.23,91.85,29.02,89.6,80
Right Amygdala,14,59.85,8.124,61.68,5.707,61.34,0
Right Accumbens,2,,,,,,
