name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13395,73.07,32.27,71.16,39.05,68.43,91
10%+WM,8216,68.72,26.13,68.3,33.74,65.21,87
80%+GM,705,57.94,20.27,54.39,28.39,56.18,93
90%+WM,0,,,,,,
Right_Cerebral_White_Matter_80%+,245,64.73,27.73,68.91,36.86,64.95,76
Left_Cerebral_White_Matter_80%+,272,65.56,24.07,69.76,34.03,66.83,58
Right Caudate,93,66.62,35.27,79.48,61.06,63.79,87
Right Cerebellum,557,54.61,18.18,50.32,20.43,48.81,72
Right Frontal Lobe,2483,77.74,33.34,77.47,36.39,75.33,91
Right Insula,169,71.9,18.72,71.82,27.26,70.14,57
Right Occipital Lobe,1013,74.98,34.51,68.59,30.01,69.66,93
Right Parietal Lobe,1734,86.57,25.35,83.67,28.78,82.47,88
Right Putamen,126,72.76,30.03,72.63,51.16,69.17,76
Right Temporal Lobe,1481,60.98,25.63,60.11,33.14,57.52,85
Right Thalamus,126,117.2,39.31,107.1,50.76,114.2,87
Left Caudate,180,64.76,33.86,64.27,49.07,66.46,82
Left Cerebellum,544,50.78,14.08,48.48,13.7,46.8,52
Left Frontal Lobe,2561,79.6,34.74,79.97,38.8,77.61,91
Left Insula,227,76.59,20.5,75.27,29.76,74.1,71
Left Occipital Lobe,1200,64.44,29.38,59.07,28.41,61.39,91
Left Parietal Lobe,1629,77.2,26.7,74.97,32.12,76.34,89
Left Putamen,148,77.32,25.25,79.68,39.83,73.24,61
Left Temporal Lobe,1499,57.41,25.31,54.69,32.54,55.19,84
Left Thalamus,140,93.65,37.07,87.64,46.16,95.32,86
RICA,3174,77.07,31.13,75.94,34.04,74.91,91
LICA,3836,74,31.53,73.39,37.54,72.92,90
VBA,1772,63.73,26.91,58.93,27.27,60.75,91
Frontal Pole,612,73.16,34.87,72.67,44,65.44,93
Insular Cortex,52,59.68,12.68,58.22,16.86,58.69,47
Superior Frontal Gyrus,25,102,42.81,85.53,47.92,85.81,96
Middle Frontal Gyrus,64,98.67,26.24,95.76,32.61,97.65,91
"Inferior Frontal Gyrus, pars triangularis",8,,,,,,
"Inferior Frontal Gyrus, pars opercularis",20,69.42,22.08,71.58,30.64,72.5,70
Precentral Gyrus,90,85.93,28.67,82.22,32.42,79.99,90
Temporal Pole,148,61.89,20.02,61.09,28.25,55.77,65
"Superior Temporal Gyrus, anterior division",0,,,,,,
