name,Nvoxels,Mean,Std,Median,IQR,Precision-weighted mean,I2
10%+GM,13048,26.15,12.76,27.63,16.98,4.604e-05,99
10%+WM,10265,25.16,11.67,25.76,17.03,0.0001304,98
80%+GM,682,32.26,11.72,34.26,14.03,0.0002228,99
90%+WM,1812,16.59,7.853,15.2,9.95,14.59,79
Right_Cerebral_White_Matter_80%+,948,15.16,8.139,13.58,9.17,13.09,79
Left_Cerebral_White_Matter_80%+,955,18.26,9.541,16.32,12,17.05,85
Right Caudate,132,19.74,9.802,19.49,13.41,19.97,77
Right Cerebellum,585,25.43,11.56,27.92,17.28,9.297e-05,99
Right Frontal Lobe,2990,22.13,12.95,23.21,19.18,1.997e-05,98
Right Insula,229,22.76,8.482,22.88,10.21,22.94,71
Right Occipital Lobe,1047,25.88,11.59,27.12,15.49,8.613e-05,99
Right Parietal Lobe,2121,25.57,11.15,25.98,15.92,0.00514,99
Right Putamen,184,22.25,7.292,22.36,10.01,21.69,54
Right Temporal Lobe,1664,17.93,12.46,18.26,20.86,1.005e-05,97
Right Thalamus,237,25.87,10.19,24.25,13.14,25.59,77
Left Caudate,260,19.32,11.67,18.46,16.4,18.88,84
Left Cerebellum,742,25.7,12.07,28.53,17.34,4.207e-05,99
Left Frontal Lobe,3059,25.27,14.64,26.98,22.57,2.66e-05,98
Left Insula,305,30.93,9.96,30.87,14.41,29.73,79
Left Occipital Lobe,1301,26.64,12.63,28.79,17.35,7.158e-05,99
Left Parietal Lobe,2012,26.81,12.64,27.8,18.44,0.001764,99
Left Putamen,215,27.1,7.68,26.93,9.944,27.26,55
Left Temporal Lobe,1709,21.86,14.34,23,22.54,1.484e-05,98
Left Thalamus,249,26.82,10.42,26.1,15.85,27.22,80
RICA,3253,24.61,11.67,25.89,14.83,4.024e-05,98
LICA,4113,27.09,13.65,29.13,18.57,4.576e-05,99
VBA,1822,26.87,11.25,28.68,14.07,9.035e-05,99
Frontal Pole,613,16.26,13.32,14.43,25,6.652e-06,95
Insular Cortex,46,28.52,6.904,28.12,7.931,28.25,45
Superior Frontal Gyrus,19,35.89,9.296,35.26,18.37,36.6,82
Middle Frontal Gyrus,64,38.34,6.626,38.55,10.34,37.59,65
"Inferior Frontal Gyrus, pars triangularis",7,,,,,,
"Inferior Frontal Gyrus, pars opercularis",21,34.55,9.681,38.17,14.94,36.4,68
Precentral Gyrus,85,34.73,7.754,34.98,8.908,34.28,82
Temporal Pole,151,14.22,9.519,15.22,16.03,3.086e-06,91
"Superior Temporal Gyrus, anterior division",0,,,,,,
"Superior Temporal Gyrus, posterior division",16,33.07,9.787,32.21,11.29,33.69,92
"Middle Temporal Gyrus, anterior division",8,,,,,,
"Middle Temporal Gyrus, posterior division",38,28.72,9.275,27.19,11.93,30.28,85
"Middle Temporal Gyrus, temporooccipital part",36,27.64,10.97,28.94,17.06,26.85,96
"Inferior Temporal Gyrus, anterior division",2,,,,,,
"Inferior Temporal Gyrus, posterior division",2,,,,,,
"Inferior Temporal Gyrus, temporooccipital part",21,30.64,5.305,29.35,6.647,30.36,57
Postcentral Gyrus,72,28.4,6.536,28.39,8.948,28.21,76
Superior Parietal Lobule,23,26.12,4.445,25.98,4.924,25.9,56
"Supramarginal Gyrus, anterior division",27,31.73,7.971,32.66,14.75,31.39,87
"Supramarginal Gyrus, posterior division",19,34.78,10.61,37.56,15.76,33.97,92
Angular Gyrus,40,28.14,11.27,31.12,14.43,27.18,95
"Lateral Occipital Cortex, superior division",300,30.1,10.52,32.91,11.14,30.7,93
"Lateral Occipital Cortex, inferior division",112,25.14,11.76,26.66,18.67,24.41,96
Intracalcarine Cortex,4,,,,,,
Frontal Medial Cortex,32,4.53,3.839,3.944,4.035,7.737e-06,74
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),39,39.38,6.142,39.41,8.597,39.05,65
Subcallosal Cortex,35,16.79,17.53,11.12,30.51,3.01e-06,96
Paracingulate Gyrus,84,37.66,10.7,37.02,15.58,38.67,84
"Cingulate Gyrus, anterior division",87,38.98,8.206,39.41,11.34,38.83,73
"Cingulate Gyrus, posterior division",77,48.62,8.485,48.9,12.81,48.75,75
Precuneous Cortex,149,38.17,7.377,39.07,9.238,38.18,80
Cuneal Cortex,13,34.57,4.362,34.29,6.407,34.08,68
Frontal Orbital Cortex,95,15.59,8.799,15.32,11.55,1.389e-05,89
"Parahippocampal Gyrus, anterior division",14,7.916,8.222,5.588,14.83,8.812e-07,82
"Parahippocampal Gyrus, posterior division",4,,,,,,
Lingual Gyrus,66,34.41,6.344,34.53,8.497,34.6,72
"Temporal Fusiform Cortex, anterior division",5,,,,,,
"Temporal Fusiform Cortex, posterior division",25,14.91,9.756,12.91,12.22,2.655e-05,96
Temporal Occipital Fusiform Cortex,19,32.86,5.404,33.48,5.55,32.85,53
Occipital Fusiform Gyrus,6,,,,,,
Frontal Operculum Cortex,0,,,,,,
Central Opercular Cortex,23,42.12,9.251,39.82,12.76,42.61,81
Parietal Operculum Cortex,7,,,,,,
Planum Polare,0,,,,,,
Heschl's Gyrus (includes H1 and H2),0,,,,,,
Planum Temporale,0,,,,,,
Supracalcarine Cortex,0,,,,,,
Occipital Pole,136,33.89,8.187,34.07,10.15,34.05,91
Left Cerebral White Matter,2041,22.4,11.01,21.07,16.05,21.58,90
Left Cerebral Cortex,3687,29.68,13.32,31.87,16.25,9.124e-05,99
Left Lateral Ventricle,39,11.68,8.3,10.91,9.559,10.5,75
Left Thalamus,66,33.89,10.51,36.03,16.23,34.33,79
Left Caudate,22,29.96,14.07,35.13,23.91,30.43,87
Left Putamen,39,30.18,5.122,31.07,5.423,30.28,1
Left Pallidum,8,,,,,,
Brain-Stem,183,17.74,9.613,18.13,14.44,19.26,70
Left Hippocampus,19,30.04,6.366,29.88,7.804,29.41,51
Left Amygdala,13,27.8,6.099,25.65,9.564,27.98,31
Left Accumbens,2,,,,,,
Right Cerebral White Matter,1986,19.07,9.86,17.45,13.27,17.17,89
Right Cerebral Cortex,3755,26.43,11.88,27.81,14.37,5.953e-05,99
Right Lateral Ventricle,37,17.98,13.14,15.38,18.21,17.43,89
Right Thalamus,62,35.87,8.916,36.98,14.73,36.05,66
Right Caudate,26,23.23,11.1,21.11,20.8,24.81,83
Right Putamen,53,26.96,4.966,26.83,7.143,27.28,0
Right Pallidum,10,27.62,3.762,27.98,2.826,27.49,0
Right Hippocampus,20,28.53,4.482,28.72,6.997,28.4,0
Right Amygdala,15,25.8,5.839,24.52,10.7,25.96,9
Right Accumbens,2,,,,,,
